order_id,order_date,dealership_id,customer_id,booking_channel,payment_type
511,2023-11-22 16:33:59,5,5000,Walk-in,Loan
512,2023-02-13 10:55:49,27,5714,,CC
513,2023-09-03 11:32:20,3,116,Walk-in,Cash
514,2023-08-10 10:41:00,27,5778,,Cash
515,2023-04-20 10:15:57,11,1147,Online,Credit Card
516,2023-06-08 11:17:04,18,5837,,Loan
517,2023-11-27 17:40:44,10,1930,Online,Credit Card
518,2023-11-28 19:34:18,20,5824,Online,Cash
519,2023-08-31 06:54:14,1,4456,Online,Cash
520,2023-11-02 02:43:08,23,5390,Walk-in,CC
521,2023-12-01 17:29:24,24,3451,,Credit Card
522,2023-02-03 03:39:27,18,3151,Walk-in,Loan
523,2023-01-14 15:21:36,16,5805,Walk-in,Cash
524,2023-06-09 20:02:50,1,1663,,Loan
525,2023-08-28 11:04:36,7,1250,,Credit Card
526,2023-03-29 01:02:39,15,5115,Online,CC
527,2023-03-03 14:02:21,22,3236,,Loan
528,2023-01-25 00:12:51,5,3572,Walk-in,CC
529,2023-09-03 23:17:30,15,4775,Walk-in,Credit Card
530,2023-04-12 00:17:46,30,586,,Loan
531,2023-02-07 22:17:49,22,4988,,Cash
532,2023-08-18 10:08:31,13,3063,,Cash
533,2023-03-07 01:25:03,6,569,Walk-in,Credit Card
534,2023-09-21 14:21:23,13,5325,,Loan
535,2023-01-22 16:35:03,25,5407,,Credit Card
536,2023-01-05 14:57:16,29,3733,,CC
537,2023-02-17 01:51:45,20,5998,Online,Loan
538,2023-11-21 08:43:41,1,1800,,Credit Card
539,2023-11-15 23:19:36,28,1672,Walk-in,Loan
540,2023-08-15 12:50:38,4,2833,Online,CC
541,2023-06-15 09:24:02,27,1319,Online,Cash
542,2023-02-01 12:17:57,24,1920,,Loan
543,2023-04-28 07:45:53,28,123,Online,Credit Card
544,2023-08-27 12:11:20,10,1676,Walk-in,CC
545,2023-08-10 17:39:28,14,4918,Online,Cash
546,2023-04-06 06:09:02,4,788,Walk-in,Loan
547,2023-10-06 10:39:08,21,810,,Loan
548,2023-02-20 08:04:07,19,2303,Online,Cash
549,2023-06-19 21:26:49,6,3936,Online,Credit Card
550,2023-05-04 09:48:29,9,3452,Online,Credit Card
551,2023-02-28 21:18:02,12,5413,Walk-in,Loan
552,2023-01-07 21:13:38,14,5986,Online,CC
553,2023-03-08 19:53:25,27,5447,,Credit Card
554,2023-03-16 21:06:52,28,3344,Walk-in,Loan
555,2023-05-30 22:46:42,28,5391,Walk-in,Loan
556,2023-10-14 02:48:53,21,5181,Walk-in,Credit Card
557,2023-01-02 00:22:08,18,188,Online,CC
558,2023-05-11 17:09:10,3,129,Online,CC
559,2023-11-07 03:17:41,3,3602,,Cash
560,2023-11-02 00:59:11,4,345,Walk-in,CC
561,2023-04-05 00:41:42,19,4536,,Cash
562,2023-06-01 02:19:43,1,4320,Walk-in,Credit Card
563,2023-01-06 17:37:56,25,1514,Walk-in,Credit Card
564,2023-01-22 18:28:39,15,3466,Walk-in,Credit Card
565,2023-06-11 05:10:32,28,1639,Walk-in,Credit Card
566,2023-03-20 00:39:52,27,3129,,Credit Card
567,2023-07-26 20:43:01,15,1311,Walk-in,Credit Card
568,2023-06-28 07:30:31,14,1941,Walk-in,CC
569,2023-10-12 15:30:51,7,487,Walk-in,Credit Card
570,2023-03-07 22:15:34,4,5720,,Loan
571,2023-01-19 22:45:15,25,637,,Credit Card
572,2023-03-04 23:45:01,11,2849,Walk-in,CC
573,2023-06-09 03:59:48,2,90,,Cash
574,2023-06-30 07:21:58,28,5733,Walk-in,Credit Card
575,2023-11-30 10:53:52,25,5779,Online,Credit Card
576,2023-02-16 23:32:52,25,1938,Online,Credit Card
577,2023-05-18 06:27:47,2,5678,,Cash
578,2023-07-11 19:36:36,7,2912,Online,Cash
579,2023-03-01 00:45:10,20,5114,Walk-in,Cash
580,2023-01-18 07:56:25,15,355,,Credit Card
581,2023-06-09 10:41:24,5,1662,Online,Credit Card
582,2023-01-23 16:11:45,21,1464,Walk-in,Loan
583,2023-04-16 05:42:44,25,3485,Walk-in,Loan
584,2023-11-22 07:27:45,29,259,,CC
585,2023-08-07 23:58:09,22,2195,Online,Credit Card
586,2023-09-05 23:43:13,17,3373,Online,Cash
587,2023-11-04 01:51:13,5,1931,Walk-in,Loan
588,2023-06-28 11:13:18,1,467,,Cash
589,2023-05-12 21:48:42,16,2866,Online,Cash
590,2023-03-26 09:45:46,15,692,Walk-in,Loan
591,2023-06-06 09:35:57,16,3827,Online,Cash
592,2023-03-05 16:12:30,14,665,Walk-in,Loan
593,2023-12-03 08:57:32,7,2005,Walk-in,Credit Card
594,2023-04-14 02:47:39,3,3275,Online,Cash
595,2023-10-24 17:32:48,2,3728,Online,Loan
596,2023-04-17 12:51:46,23,4982,Walk-in,Cash
597,2023-05-16 12:11:21,25,4634,Online,CC
598,2023-08-22 18:03:38,21,4938,Online,Credit Card
599,2023-06-27 15:58:23,4,3399,Walk-in,Cash
600,2023-08-10 02:53:50,29,645,Walk-in,Credit Card
601,2023-12-26 22:41:13,10,1025,,Credit Card
602,2023-01-11 21:19:18,13,1950,Walk-in,Loan
603,2023-11-26 20:06:50,21,253,Walk-in,Loan
604,2023-04-25 17:38:08,7,3048,,Loan
605,2023-01-03 07:55:12,20,1044,Walk-in,Credit Card
606,2023-09-16 21:34:30,25,1883,Online,Credit Card
607,2023-01-23 12:01:22,6,230,,CC
608,2023-07-01 05:24:05,19,5297,Online,Cash
609,2023-09-08 23:47:34,12,655,,Loan
610,2023-02-11 10:08:10,18,4655,,Cash
611,2023-01-08 06:26:56,30,5286,,Credit Card
612,2023-09-19 03:06:43,4,3399,Walk-in,CC
613,2023-02-24 14:15:24,15,4577,Walk-in,Cash
614,2023-08-27 01:24:26,30,1965,,Loan
615,2023-09-01 12:01:51,9,5040,Walk-in,CC
616,2023-07-31 10:44:24,18,55,Online,Credit Card
617,2023-10-29 01:49:11,3,1412,,Loan
618,2023-10-24 21:59:02,19,4510,Walk-in,Loan
619,2023-11-17 11:35:42,21,2019,Online,CC
620,2023-05-05 00:35:52,5,195,Walk-in,CC
621,2023-08-23 13:17:52,10,2374,Walk-in,Loan
622,2023-11-24 05:25:30,11,440,Online,Loan
623,2023-05-02 10:09:50,7,2663,Walk-in,Loan
624,2023-10-17 13:45:29,1,1923,Walk-in,Credit Card
625,2023-01-08 10:55:18,2,5899,Walk-in,Loan
626,2023-01-04 06:39:04,5,456,Walk-in,CC
627,2023-03-06 07:51:33,5,2650,Walk-in,Credit Card
628,2023-08-11 10:57:15,13,2995,Walk-in,Credit Card
629,2023-02-04 05:26:03,7,4490,Walk-in,Loan
630,2023-01-13 02:51:33,28,1377,Walk-in,CC
631,2023-05-12 12:02:53,7,2681,Walk-in,Credit Card
632,2023-01-29 11:37:50,19,5410,,Cash
633,2023-05-08 09:18:58,20,5657,Online,CC
634,2023-05-31 03:37:35,2,3094,Online,Cash
635,2023-01-29 08:27:44,12,3931,Walk-in,Loan
636,2023-02-19 00:55:40,11,2407,Walk-in,CC
637,2023-04-08 06:38:45,16,102,Walk-in,Loan
638,2023-08-31 14:38:24,18,2191,,CC
639,2023-10-25 10:34:50,19,4533,Online,Credit Card
640,2023-11-23 09:24:13,27,4827,Walk-in,Loan
641,2023-10-09 10:28:31,16,1025,Online,CC
642,2023-08-29 13:00:36,23,1791,Online,Cash
643,2023-12-16 08:36:18,6,873,Online,CC
644,2023-01-01 04:50:23,17,5203,Online,Credit Card
645,2023-03-23 00:47:27,9,4661,Walk-in,CC
646,2023-11-04 16:01:29,1,5585,,Credit Card
647,2023-05-12 18:51:07,23,4487,Walk-in,Loan
648,2023-07-28 03:22:37,29,5358,Online,Credit Card
649,2023-07-07 22:31:54,8,1063,Online,Loan
650,2023-02-01 08:52:56,30,217,,CC
651,2023-02-08 02:24:16,30,3353,Walk-in,Credit Card
652,2023-01-20 23:37:19,6,4817,,Credit Card
653,2023-06-03 18:30:07,28,5771,,Loan
654,2023-05-11 05:58:50,17,3189,,Loan
655,2023-01-22 05:50:26,2,5524,Walk-in,Credit Card
656,2023-03-21 11:14:26,7,4772,Walk-in,Credit Card
657,2023-09-23 01:52:32,14,829,,CC
658,2023-11-18 11:27:12,16,5766,Walk-in,Credit Card
659,2023-05-01 02:46:22,5,489,Walk-in,Loan
660,2023-07-27 13:35:04,9,2156,,Credit Card
661,2023-12-30 06:30:06,24,4547,,CC
662,2023-02-24 12:55:09,4,3817,,CC
663,2023-11-13 11:46:19,21,5501,,Cash
664,2023-11-06 15:15:44,29,429,Walk-in,CC
665,2023-10-12 13:25:34,14,1910,,CC
666,2023-01-14 01:30:04,26,5898,Online,Credit Card
667,2023-10-20 02:23:08,19,1079,,CC
668,2023-12-09 01:41:22,18,4639,Walk-in,Cash
669,2023-06-06 01:46:10,28,5254,Walk-in,CC
670,2023-01-07 19:53:29,28,4504,Walk-in,Loan
671,2023-01-24 02:56:55,12,5350,Online,Credit Card
672,2023-07-24 18:35:00,21,1008,Online,Loan
673,2023-11-27 14:38:43,4,335,Walk-in,Cash
674,2023-08-19 02:29:10,23,2639,,Credit Card
675,2023-09-10 00:10:14,26,3106,,Cash
676,2023-07-07 16:08:02,13,5167,,Cash
677,2023-11-21 14:40:35,26,5651,Online,Cash
678,2023-10-28 14:49:02,17,3358,,Cash
679,2023-05-27 13:31:56,22,2210,,Cash
680,2023-11-18 23:16:47,9,2484,Walk-in,Credit Card
681,2023-10-16 07:07:42,6,97,Walk-in,Cash
682,2023-01-22 16:52:33,9,4689,Walk-in,Cash
683,2023-10-07 08:59:23,2,2210,Walk-in,Loan
684,2023-05-12 01:19:13,27,3304,,CC
685,2023-05-05 03:31:21,30,1911,,CC
686,2023-05-29 22:34:39,8,6000,,Cash
687,2023-02-11 10:31:09,16,2259,,Loan
688,2023-10-09 11:04:47,10,5447,Online,Loan
689,2023-08-25 04:17:26,9,3003,,Credit Card
690,2023-09-13 16:26:06,30,4566,Online,Cash
691,2023-02-19 07:21:22,3,3745,,Cash
692,2023-12-16 22:03:32,6,2051,Online,Cash
693,2023-05-29 18:16:01,21,498,Online,Cash
694,2023-07-27 08:30:35,6,5283,Online,Cash
695,2023-09-02 18:44:44,12,1327,Online,Cash
696,2023-03-31 21:57:04,11,2266,Walk-in,Loan
697,2023-06-16 18:43:27,14,2978,Online,Cash
698,2023-09-28 09:19:52,9,3619,,Cash
699,2023-08-08 12:45:17,14,5483,,Cash
700,2023-06-23 04:11:31,3,174,Walk-in,Cash
701,2023-12-13 07:03:52,24,4229,Walk-in,Cash
702,2023-08-06 16:35:48,16,438,,CC
703,2023-08-23 18:40:36,28,1042,,Cash
704,2023-12-09 04:06:07,30,2225,Walk-in,Cash
705,2023-08-07 16:56:50,29,3864,Online,Credit Card
706,2023-02-17 07:51:16,23,3794,Online,Loan
707,2023-08-10 06:19:37,10,2706,Walk-in,Loan
708,2023-04-19 17:23:10,11,4347,Walk-in,Loan
709,2023-05-06 23:19:17,9,2727,Walk-in,Cash
710,2023-08-01 16:57:03,4,1482,Walk-in,Loan
711,2023-04-14 22:45:05,27,137,Online,Cash
712,2023-12-17 07:29:40,3,4725,Walk-in,CC
713,2023-03-18 07:09:46,11,1425,,Cash
714,2023-11-27 10:28:54,9,2275,Online,Loan
715,2023-10-03 07:51:39,19,2211,Walk-in,Cash
716,2023-10-24 09:25:34,30,970,Walk-in,Credit Card
717,2023-08-31 10:21:43,15,1012,,CC
718,2023-08-19 18:51:58,30,5199,Online,Loan
719,2023-05-23 05:08:35,3,704,,Loan
720,2023-11-19 13:52:59,30,4553,Walk-in,Credit Card
721,2023-10-11 10:09:09,29,3355,Walk-in,Cash
722,2023-09-21 11:50:42,1,5782,,Cash
723,2023-12-03 08:05:08,15,682,,Credit Card
724,2023-03-30 13:33:16,30,2944,Walk-in,Loan
725,2023-12-10 16:30:53,11,608,Online,Credit Card
726,2023-04-08 19:58:45,20,616,,Credit Card
727,2023-04-28 08:29:22,7,4177,,Cash
728,2023-02-05 07:00:08,24,3905,Walk-in,Loan
729,2023-07-25 15:18:56,2,5871,,CC
730,2023-12-16 21:02:53,26,1934,Online,Loan
731,2023-07-03 17:29:17,7,3272,Walk-in,CC
732,2023-02-16 22:04:02,29,2445,Walk-in,CC
733,2023-09-05 19:23:19,25,4229,,Loan
734,2023-07-20 19:42:27,4,3868,,Loan
735,2023-09-28 22:52:52,9,5252,,Credit Card
736,2023-11-25 22:52:03,26,5917,Walk-in,Loan
737,2023-11-28 04:47:29,20,106,Walk-in,Cash
738,2023-04-16 08:00:47,10,3436,Online,Cash
739,2023-07-19 03:21:42,10,5451,Walk-in,CC
740,2023-04-11 17:52:33,15,1952,Walk-in,Loan
741,2023-12-19 12:27:34,17,5879,,Loan
742,2023-07-28 01:54:01,27,5163,Walk-in,Credit Card
743,2023-07-10 20:32:27,22,1934,Online,Cash
744,2023-09-08 21:12:06,29,4159,,Credit Card
745,2023-03-11 15:34:05,4,2819,Walk-in,CC
746,2023-10-28 10:11:33,14,1273,,Loan
747,2023-11-20 03:46:48,21,3015,,Cash
748,2023-03-03 07:05:21,28,3502,Walk-in,CC
749,2023-11-01 15:46:02,8,722,,Loan
750,2023-07-22 11:25:43,18,5085,Online,Cash
751,2023-11-22 01:56:55,28,3669,Walk-in,Loan
752,2023-07-07 00:05:08,12,1503,Online,CC
753,2023-11-19 21:19:33,30,2732,Online,Credit Card
754,2023-07-12 11:47:10,9,1550,,Loan
755,2023-01-01 17:32:24,29,5650,Walk-in,Credit Card
756,2023-01-14 04:43:29,29,3062,Online,Credit Card
757,2023-07-08 15:22:05,12,5990,Online,CC
758,2023-03-10 01:21:58,3,2522,Walk-in,Loan
759,2023-03-31 05:38:28,19,1177,Online,Credit Card
760,2023-05-31 01:17:48,22,566,,Cash
761,2023-09-20 14:37:27,14,2690,Walk-in,Cash
762,2023-05-01 06:11:47,5,4129,,Loan
763,2023-06-28 17:31:56,12,1836,,Loan
764,2023-01-22 07:15:57,6,5078,Walk-in,CC
765,2023-06-20 07:51:18,5,1765,Online,Credit Card
766,2023-04-18 00:59:12,24,443,Walk-in,CC
767,2023-12-19 13:15:05,9,1152,,Cash
768,2023-04-01 08:27:44,18,341,,Loan
769,2023-10-14 18:19:39,25,952,,Cash
770,2023-04-13 02:03:45,26,5855,,Cash
771,2023-08-28 18:57:39,28,262,Online,Cash
772,2023-09-07 11:53:16,24,2614,,Loan
773,2023-07-26 09:09:49,28,1378,Online,Loan
774,2023-03-06 13:49:03,17,627,Online,Cash
775,2023-06-21 07:15:20,24,5381,Online,Credit Card
776,2023-10-26 04:50:22,23,3247,Walk-in,Loan
777,2023-04-20 02:21:26,1,4346,,Credit Card
778,2023-09-24 11:27:50,14,892,Online,Cash
779,2023-08-17 01:07:06,19,3632,Walk-in,Cash
780,2023-03-28 20:04:37,6,3971,Walk-in,Credit Card
781,2023-01-10 08:18:22,1,3407,Walk-in,CC
782,2023-04-17 18:20:51,5,799,Online,Credit Card
783,2023-11-02 20:03:27,6,1943,,CC
784,2023-05-25 18:24:40,2,208,Walk-in,Loan
785,2023-04-15 20:22:18,23,5327,Walk-in,Credit Card
786,2023-11-26 03:44:10,23,3546,Online,Loan
787,2023-11-02 12:49:51,27,3563,,Loan
788,2023-05-03 12:17:35,14,3249,,Credit Card
789,2023-10-02 18:51:01,22,349,,Cash
790,2023-01-01 06:52:48,6,3440,Online,Cash
791,2023-01-13 10:23:49,14,5651,Walk-in,CC
792,2023-06-20 19:04:57,22,1097,Walk-in,Loan
793,2023-02-21 15:10:58,13,3072,Online,Loan
794,2023-11-24 19:41:20,29,3616,Walk-in,Loan
795,2023-06-19 17:48:16,9,3518,,Credit Card
796,2023-03-08 04:17:05,11,2836,Online,Cash
797,2023-06-05 01:35:17,12,2796,Online,Loan
798,2023-07-06 18:45:12,12,4412,Walk-in,Loan
799,2023-12-11 19:12:11,25,1675,,Loan
800,2023-02-13 19:46:03,2,1186,,Loan
801,2023-03-19 17:34:57,9,4192,Walk-in,Loan
802,2023-05-03 05:43:00,18,2225,Walk-in,Loan
803,2023-01-18 10:42:15,13,4929,Online,Cash
804,2023-08-01 09:07:28,3,1447,Online,Credit Card
805,2023-03-16 12:06:03,28,3168,Online,Loan
806,2023-06-28 02:49:36,30,1988,,Credit Card
807,2023-03-21 11:44:05,14,1943,Online,CC
808,2023-08-29 15:37:33,29,5886,Online,Credit Card
809,2023-07-30 20:00:56,25,5049,,CC
810,2023-07-05 16:11:19,19,2301,,Cash
811,2023-10-18 20:55:49,4,3033,,Loan
812,2023-10-13 20:57:06,14,2212,Online,CC
813,2023-09-01 16:42:38,5,2100,,Credit Card
814,2023-03-28 21:12:17,17,1148,,CC
815,2023-01-05 18:44:55,2,3987,Walk-in,Loan
816,2023-09-02 03:29:14,11,2511,,Credit Card
817,2023-02-23 15:42:50,22,2208,,CC
818,2023-02-09 01:08:13,18,673,Walk-in,CC
819,2023-04-18 03:40:01,11,4924,Online,CC
820,2023-08-12 03:47:20,30,453,,CC
821,2023-05-30 21:14:45,18,3823,,Cash
822,2023-02-25 10:04:17,29,1414,Online,Cash
823,2023-04-08 22:56:11,15,3042,,CC
824,2023-12-19 03:29:24,4,641,,Loan
825,2023-05-08 02:58:03,7,2293,Walk-in,Loan
826,2023-06-09 18:09:29,17,1387,Online,Loan
827,2023-08-20 14:47:27,28,5391,Online,Cash
828,2023-11-19 22:19:53,27,5991,Online,Credit Card
829,2023-04-15 12:39:43,22,1174,Online,CC
830,2023-02-21 01:52:14,2,5658,Online,Credit Card
831,2023-04-11 18:16:54,6,2822,,Credit Card
832,2023-06-12 03:07:21,4,4540,Online,Credit Card
833,2023-05-08 15:34:44,23,3325,Walk-in,Cash
834,2023-02-19 05:35:56,15,439,Online,Credit Card
835,2023-03-06 10:53:30,16,3778,Online,Credit Card
836,2023-02-24 06:11:27,25,1070,,CC
837,2023-10-22 15:46:01,1,434,Walk-in,CC
838,2023-01-10 08:42:50,12,2586,,Loan
839,2023-09-06 08:01:23,26,3833,Walk-in,Credit Card
840,2023-12-16 23:34:44,22,1796,Walk-in,CC
841,2023-01-31 12:32:56,19,2403,,Loan
842,2023-02-10 18:35:59,23,5316,,CC
843,2023-09-09 05:39:00,15,4277,Online,Cash
844,2023-05-29 02:58:18,13,4125,Online,Loan
845,2023-08-03 14:11:44,6,5821,Walk-in,Credit Card
846,2023-06-07 13:25:41,2,2007,,CC
847,2023-11-16 17:01:12,5,5186,,Credit Card
848,2023-07-23 14:48:00,16,1208,Online,Cash
849,2023-10-01 05:45:08,23,5130,Walk-in,CC
850,2023-04-20 22:38:47,12,103,Online,Loan
851,2023-09-14 17:14:09,15,2757,,Cash
852,2023-11-24 10:57:18,20,3604,,CC
853,2023-08-19 10:49:36,4,4035,Walk-in,Loan
854,2023-08-19 16:10:27,11,4091,,Credit Card
855,2023-03-30 05:56:19,12,3494,Walk-in,CC
856,2023-09-24 23:40:00,10,5220,,CC
857,2023-12-12 02:05:15,2,4452,Walk-in,Cash
858,2023-01-31 16:34:39,24,1260,Walk-in,Cash
859,2023-06-19 12:05:27,16,3728,Online,Loan
860,2023-05-21 13:18:27,3,5302,,Loan
861,2023-04-14 07:48:51,24,5499,,Loan
862,2023-06-08 06:44:34,8,4483,Online,Cash
863,2023-11-11 08:41:27,17,2112,Walk-in,Cash
864,2023-09-13 10:47:51,15,93,Online,Loan
865,2023-07-11 15:47:14,8,5660,,CC
866,2023-09-06 19:22:53,29,1082,Online,CC
867,2023-11-20 16:52:47,30,926,Online,Loan
868,2023-09-27 16:22:35,2,1578,Online,Loan
869,2023-10-16 09:10:14,30,2497,Online,CC
870,2023-10-04 11:49:50,10,1535,Walk-in,Cash
871,2023-07-03 04:14:25,22,200,,Credit Card
872,2023-01-25 12:51:42,28,5786,Walk-in,Credit Card
873,2023-05-26 16:24:03,17,5945,Walk-in,CC
874,2023-12-27 15:21:03,4,5200,,Credit Card
875,2023-03-10 22:13:54,23,5596,Walk-in,Credit Card
876,2023-06-13 05:31:11,11,2812,Walk-in,Cash
877,2023-09-15 12:40:47,23,2829,Online,Cash
878,2023-07-13 02:52:48,29,1065,Online,CC
879,2023-08-30 01:44:14,22,81,Walk-in,Credit Card
880,2023-09-17 11:58:31,5,865,Online,Loan
881,2023-02-03 02:23:47,20,3184,Online,CC
882,2023-06-28 04:18:20,7,213,Walk-in,Loan
883,2023-11-25 01:47:54,29,4470,Walk-in,Cash
884,2023-03-01 11:03:14,5,5421,Online,Loan
885,2023-12-29 14:52:58,7,2640,Walk-in,Credit Card
886,2023-10-13 12:44:08,17,5620,,Credit Card
887,2023-03-10 05:21:03,23,3871,Online,Credit Card
888,2023-12-01 04:09:40,2,2668,Online,Cash
889,2023-01-23 04:30:52,30,3418,Walk-in,Credit Card
890,2023-06-16 01:24:14,27,5328,Walk-in,CC
891,2023-02-10 21:49:08,1,2665,Online,Cash
892,2023-11-08 02:48:02,16,5039,,Cash
893,2023-01-31 18:09:15,25,785,Walk-in,Cash
894,2023-07-14 12:01:55,12,4640,Walk-in,CC
895,2023-03-29 12:27:25,4,1433,,Loan
896,2023-10-01 06:12:28,20,1368,Online,Loan
897,2023-01-01 01:11:30,27,101,Walk-in,Credit Card
898,2023-06-03 17:47:55,20,1702,Walk-in,CC
899,2023-04-14 17:17:34,16,2745,Online,CC
900,2023-01-11 03:18:57,2,1161,Online,Cash
901,2023-08-20 03:52:51,19,4804,Online,CC
902,2023-11-08 00:49:55,13,4847,,Cash
903,2023-04-29 18:00:17,19,5549,,CC
904,2023-01-20 07:56:51,16,5227,Online,CC
905,2023-11-01 20:41:33,15,1473,Walk-in,Cash
906,2023-02-15 11:31:54,29,4105,Walk-in,Cash
907,2023-12-30 05:18:40,17,2882,Walk-in,Loan
908,2023-08-17 07:33:26,8,1393,Online,Credit Card
909,2023-09-06 14:35:26,29,709,Walk-in,Cash
910,2023-03-15 22:14:26,24,356,Walk-in,Loan
911,2023-04-30 15:54:21,3,4464,,CC
912,2023-07-11 17:45:12,10,1291,,CC
913,2023-04-01 09:52:43,7,2194,,Loan
914,2023-03-26 05:53:16,10,4130,Online,Loan
915,2023-05-03 23:47:40,8,4784,,Loan
916,2023-12-01 22:18:16,21,4358,,Credit Card
917,2023-12-07 23:59:16,3,2171,Online,Cash
918,2023-05-12 08:58:21,5,3068,Online,Cash
919,2023-09-23 10:12:40,29,4889,,Cash
920,2023-10-25 23:17:22,17,5576,Online,Loan
921,2023-08-30 18:40:29,11,762,,Cash
922,2023-05-21 22:38:30,21,2009,Online,CC
923,2023-10-20 19:26:13,28,5743,Online,CC
924,2023-04-14 21:05:05,28,2414,Online,CC
925,2023-08-11 05:15:52,23,5373,Online,CC
926,2023-08-28 23:00:19,28,4769,,Credit Card
927,2023-11-07 08:00:18,15,4006,Walk-in,Credit Card
928,2023-12-10 15:20:52,29,3550,Online,CC
929,2023-11-21 06:41:17,11,4447,Online,Credit Card
930,2023-05-21 21:09:20,1,3674,Walk-in,Cash
931,2023-10-20 17:35:36,28,51,Walk-in,Credit Card
932,2023-01-22 19:18:43,24,154,Walk-in,Loan
933,2023-02-23 21:42:42,29,562,Online,Cash
934,2023-03-25 04:22:01,13,1055,Walk-in,Credit Card
935,2023-07-20 20:52:10,11,3679,Online,CC
936,2023-12-23 02:19:59,7,675,Walk-in,Credit Card
937,2023-07-12 13:04:59,21,4420,,Loan
938,2023-09-03 07:26:57,27,3813,Walk-in,Credit Card
939,2023-04-23 04:42:40,1,264,Walk-in,Cash
940,2023-12-27 04:56:39,9,1862,Online,Credit Card
941,2023-06-08 23:49:58,8,2128,Online,Cash
942,2023-02-24 14:27:11,21,3121,Online,Loan
943,2023-02-19 23:32:10,10,2156,Online,CC
944,2023-03-22 10:26:49,9,1614,Online,Credit Card
945,2023-05-22 23:35:20,3,2030,,Loan
946,2023-12-25 17:37:21,29,3974,Online,Credit Card
947,2023-11-04 18:08:14,22,4413,Walk-in,Credit Card
948,2023-11-18 05:19:37,6,1874,Online,CC
949,2023-03-12 01:52:15,10,2528,Online,Loan
950,2023-09-13 16:16:20,9,4075,Walk-in,Loan
951,2023-01-15 05:58:06,11,4652,Online,CC
952,2023-06-26 14:28:40,24,5281,,Loan
953,2023-12-13 00:46:46,30,5536,,Credit Card
954,2023-01-28 00:56:55,21,2276,,Cash
955,2023-07-14 05:02:38,24,4959,Online,Loan
956,2023-09-09 21:50:07,3,2280,Online,Loan
957,2023-07-24 19:40:32,8,2660,Walk-in,Cash
958,2023-02-13 11:30:16,13,4060,,CC
959,2023-12-04 18:05:25,26,2682,,CC
960,2023-04-01 06:08:14,15,2142,Walk-in,Credit Card
961,2023-04-27 04:19:24,3,3815,Walk-in,Loan
962,2023-11-27 15:35:23,7,5155,,Loan
963,2023-09-01 00:07:24,30,3098,,CC
964,2023-11-07 19:39:33,19,5319,Online,Cash
965,2023-08-25 17:21:47,23,2498,,Credit Card
966,2023-08-17 08:19:35,1,1965,,Credit Card
967,2023-01-12 03:59:46,27,239,Walk-in,Cash
968,2023-05-27 20:33:36,9,2165,,Loan
969,2023-12-10 18:16:43,3,4757,Walk-in,CC
970,2023-05-13 14:49:45,16,3940,Online,CC
971,2023-07-24 11:26:45,11,3270,Online,Loan
972,2023-09-19 08:15:26,17,5767,Online,Cash
973,2023-10-18 02:45:11,15,4926,Online,Credit Card
974,2023-07-10 15:55:47,25,4859,Walk-in,Credit Card
975,2023-03-28 23:21:09,14,4512,Online,Cash
976,2023-12-24 21:50:27,9,1269,Online,Cash
977,2023-04-02 18:52:57,10,4688,Walk-in,Loan
978,2023-01-15 13:33:54,23,921,Walk-in,Cash
979,2023-05-27 12:17:52,13,5080,Walk-in,Cash
980,2023-04-17 23:01:40,6,1961,Online,CC
981,2023-12-10 15:22:13,28,2520,Online,CC
982,2023-05-02 02:43:57,13,301,Walk-in,Credit Card
983,2023-10-11 17:18:29,13,1666,,CC
984,2023-04-25 23:09:33,13,3076,Online,Credit Card
985,2023-11-20 01:43:30,14,5747,Walk-in,Credit Card
986,2023-06-05 09:55:40,18,4570,Online,Cash
987,2023-01-27 22:46:10,30,3338,Walk-in,Loan
988,2023-01-21 17:49:47,23,481,,CC
989,2023-10-06 03:40:42,5,1639,Walk-in,Cash
990,2023-01-27 13:11:32,7,2197,Walk-in,Loan
991,2023-09-16 04:03:14,22,389,Walk-in,CC
992,2023-08-09 13:11:13,23,813,Walk-in,Cash
993,2023-11-19 17:41:19,26,1200,,Loan
994,2023-05-23 17:05:33,23,5638,,CC
995,2023-04-29 12:23:10,20,4378,Walk-in,Cash
996,2023-07-04 11:23:19,28,1171,,Credit Card
997,2023-11-29 05:11:15,24,5117,Online,CC
998,2023-05-31 19:41:59,1,3499,,Credit Card
999,2023-11-01 09:24:59,29,2839,Walk-in,Loan
1000,2023-07-25 12:36:07,13,4393,,CC
1001,2023-06-21 11:19:40,17,4563,Walk-in,CC
1002,2023-01-19 23:47:01,2,748,,Loan
1003,2023-05-17 16:37:09,13,2958,Walk-in,CC
1004,2023-01-09 21:04:19,24,1393,Walk-in,Credit Card
1005,2023-10-08 05:02:45,29,5394,Online,Cash
1006,2023-08-02 14:19:49,16,405,Walk-in,Loan
1007,2023-12-10 05:48:57,24,5465,,Loan
1008,2023-06-28 10:57:56,14,2627,Walk-in,CC
1009,2023-01-01 17:36:25,30,2129,,Credit Card
1010,2023-02-19 04:23:33,7,2319,,Credit Card
1011,2023-09-02 15:10:54,20,4091,Walk-in,Cash
1012,2023-01-26 12:29:13,2,14,,Credit Card
1013,2023-12-02 12:18:35,18,2787,,Credit Card
1014,2023-06-25 16:52:27,12,4260,,Loan
1015,2023-08-10 17:24:04,26,4694,Online,Credit Card
1016,2023-05-07 04:38:20,22,2432,Walk-in,Credit Card
