order_item_id,order_id,model_id,sale_price,discount,delivery_days_promised,delivery_days_actual
739,1764,1,784657,10%,6,17.0
740,3990,11,2442370,0.1,18,15.0
741,2900,44,593202,10%,6,14.0
742,2994,49,1880097,15,13,8.0
743,2670,35,2237265,0.1,6,27.0
744,4079,13,2104633,15,10,8.0
745,2468,19,2130755,10%,9,19.0
746,4442,48,1087307,15,14,26.0
747,2520,12,455125,0.1,18,8.0
748,4030,9,1017214,0.1,7,8.0
749,2618,20,1657299,10%,14,5.0
750,1580,18,2291354,15,19,25.0
751,2428,25,1470658,15,10,17.0
752,99,6,1283925,15,19,22.0
753,4415,5,1557487,10%,7,20.0
754,4962,38,2036849,15,17,19.0
755,4616,47,2583218,15,13,28.0
756,3374,12,2511723,15,10,9.0
757,1061,2,2113845,10%,9,18.0
758,80,3,2361818,0.1,11,24.0
759,218,26,1929610,,10,29.0
760,1106,31,1906073,,16,27.0
761,1315,6,1272073,0.1,15,26.0
762,2171,30,1448021,,13,23.0
763,3860,32,2430603,10%,17,14.0
764,1099,18,1052790,10%,11,28.0
765,575,39,1651814,10%,5,23.0
766,354,9,1499752,10%,16,
767,4877,35,1469286,15,8,17.0
768,4060,9,1150193,0.1,9,17.0
769,1351,44,1853305,,15,13.0
770,4449,6,723054,0.1,17,12.0
771,2134,35,620257,,6,22.0
772,4251,4,1661187,15,8,12.0
773,4959,30,1402264,15,5,10.0
774,424,45,625830,,18,7.0
775,1000,26,560655,15,13,23.0
776,4923,10,2346119,15,8,21.0
777,3998,6,796199,0.1,13,22.0
778,1751,31,1852851,10%,7,26.0
779,2851,26,2544605,15,9,22.0
780,3424,7,1858267,,10,24.0
781,494,8,2401360,0.1,9,13.0
782,1207,21,1915035,,6,11.0
783,1349,38,1979339,0.1,14,10.0
784,1795,48,872801,0.1,12,17.0
785,170,33,1163655,10%,5,19.0
786,3884,16,2461477,,5,15.0
787,2419,3,1421678,0.1,19,28.0
788,1218,3,1586917,,8,12.0
789,3103,35,923891,10%,12,20.0
790,1697,23,2143615,,18,16.0
791,4750,12,1380681,10%,10,21.0
792,4085,24,2488350,10%,12,23.0
793,2270,37,2057914,15,18,6.0
794,4335,13,1604808,,19,17.0
795,4104,15,1415069,0.1,14,9.0
796,2893,7,2124477,15,10,27.0
797,1585,24,1795872,,18,12.0
798,2192,50,2425658,0.1,14,29.0
799,3161,44,1193598,0.1,15,27.0
800,1468,13,1081952,0.1,10,7.0
801,3240,19,2437302,,18,16.0
802,2790,3,1701580,,9,14.0
803,4122,5,1152396,15,13,14.0
804,4258,50,1878062,15,11,29.0
805,4747,37,2462704,0.1,16,15.0
806,4821,43,1523872,0.1,6,23.0
807,213,10,750798,10%,16,6.0
808,4561,48,1486271,15,6,23.0
809,881,49,2097101,10%,7,5.0
810,4650,20,621311,0.1,14,18.0
811,2177,16,1750573,0.1,13,11.0
812,1944,44,1815411,,10,7.0
813,3552,48,660570,0.1,11,9.0
814,4818,7,1577300,15,5,6.0
815,4534,34,1955486,0.1,7,21.0
816,3048,34,792732,10%,19,5.0
817,20,15,1024753,10%,11,9.0
818,2946,5,1424250,0.1,19,27.0
819,648,10,1704466,15,17,27.0
820,4212,42,2337395,10%,18,24.0
821,683,44,2047579,10%,16,28.0
822,2898,8,2176354,,10,
823,2301,21,1117026,,15,9.0
824,245,45,2029978,,13,28.0
825,4216,7,2253398,15,17,27.0
826,202,40,661123,10%,10,7.0
827,3874,9,2279015,15,7,13.0
828,3846,43,2579082,15,19,8.0
829,1587,29,558873,15,12,11.0
830,2283,20,1067381,,15,12.0
831,533,17,2216255,,13,23.0
832,3920,39,1071688,,6,16.0
833,763,22,503170,0.1,19,22.0
834,4285,7,654210,15,6,20.0
835,4930,45,1037822,15,9,13.0
836,4112,28,1550134,15,15,6.0
837,3622,6,1191701,0.1,10,14.0
838,3315,17,1737863,0.1,11,19.0
839,439,2,519060,0.1,11,14.0
840,623,37,1267768,10%,9,26.0
841,2751,8,505664,,15,12.0
842,3588,7,1545566,0.1,17,27.0
843,437,16,819449,,13,20.0
844,2720,2,1084044,,7,9.0
845,853,22,2230159,10%,6,8.0
846,782,43,1312814,15,5,11.0
847,1267,49,1797821,,13,29.0
848,114,7,1585880,10%,9,26.0
849,627,26,829776,,7,23.0
850,2885,34,2092714,,6,21.0
851,1496,39,2125940,0.1,10,12.0
852,228,12,1480451,,6,12.0
853,853,41,2014351,10%,7,21.0
854,2014,35,2372014,,17,24.0
855,792,2,484354,10%,15,26.0
856,2135,29,985607,,8,21.0
857,4896,20,1385574,15,14,9.0
858,3290,19,996638,0.1,7,18.0
859,2106,37,1552412,,14,19.0
860,2744,45,712727,,19,13.0
861,4372,26,1754591,10%,16,11.0
862,738,37,1934476,,8,16.0
863,642,13,628136,10%,15,28.0
864,130,23,522221,15,16,16.0
865,705,25,1235843,10%,6,
866,431,47,2268641,,17,11.0
867,4693,23,2324726,10%,13,16.0
868,2377,3,2096124,,13,
869,1008,14,1694147,10%,5,24.0
870,1321,15,1770739,0.1,18,25.0
871,3238,35,707444,,5,27.0
872,2288,14,2109098,,12,25.0
873,1076,44,2396497,10%,15,7.0
874,121,17,2417892,0.1,9,25.0
875,2098,6,1989184,0.1,16,26.0
876,3670,20,2427180,0.1,19,9.0
877,1553,48,1340818,15,16,11.0
878,818,10,1583085,0.1,15,17.0
879,4159,14,1690741,10%,12,8.0
880,1393,27,692399,10%,17,15.0
881,2441,4,1951259,15,19,
882,2465,19,1927885,,9,21.0
883,4769,48,1790254,15,19,12.0
884,1668,48,2400775,15,14,24.0
885,1147,45,2442674,10%,8,5.0
886,3977,2,931345,10%,9,10.0
887,2248,40,1904264,10%,17,19.0
888,1744,27,1260787,,8,29.0
889,2909,47,1474556,10%,11,8.0
890,616,24,2593483,10%,10,6.0
891,1143,42,825903,10%,12,15.0
892,330,4,675301,15,14,
893,2937,2,651871,,19,13.0
894,202,46,2378672,,8,20.0
895,2923,47,730548,10%,11,26.0
896,2526,22,1989691,0.1,17,16.0
897,2808,21,2205891,,16,5.0
898,3967,14,2535957,15,17,6.0
899,4976,20,906335,15,9,7.0
900,4934,34,2528294,10%,5,24.0
901,403,20,1233489,15,18,23.0
902,930,33,764862,10%,18,15.0
903,369,9,2258152,10%,7,29.0
904,593,46,2411348,15,5,23.0
905,2108,42,1597927,0.1,7,15.0
906,3004,38,649465,0.1,5,14.0
907,1073,13,2481627,0.1,8,17.0
908,4636,13,2422464,,9,28.0
909,589,40,1087097,10%,7,15.0
910,644,5,935642,0.1,5,6.0
911,4688,33,463075,15,10,26.0
912,1334,49,1402895,,14,28.0
913,3234,50,1659736,,15,19.0
914,4624,46,1441660,,12,10.0
915,2814,1,2136796,10%,14,27.0
916,3942,27,1632128,,18,6.0
917,4387,39,1110539,,17,27.0
918,3665,6,1899750,15,17,17.0
919,2725,4,1235639,10%,10,10.0
920,3255,40,1146957,,9,13.0
921,4742,9,1212018,,9,23.0
922,4223,26,1153787,10%,6,25.0
923,4968,2,947273,15,13,15.0
924,961,24,2388203,,14,11.0
925,1530,5,1149732,15,18,
926,4099,1,1988811,,11,22.0
927,3062,50,2286393,10%,19,5.0
928,1581,35,628922,15,19,10.0
929,4175,7,1382041,15,15,21.0
930,1022,4,2596809,,9,25.0
931,4809,38,1304587,,6,21.0
932,2073,50,1870825,15,10,16.0
933,3153,21,1872172,10%,18,14.0
934,4162,9,1380234,0.1,19,11.0
935,1798,26,1446753,15,14,8.0
936,4247,1,1507101,0.1,12,12.0
937,589,43,1856305,,6,28.0
938,2913,20,2454534,0.1,18,17.0
939,4490,11,2169548,10%,9,26.0
940,3305,32,1055737,10%,17,26.0
941,1022,13,2134828,0.1,11,26.0
942,4941,28,668603,10%,7,29.0
943,453,10,852750,0.1,8,11.0
944,4969,2,1064471,0.1,15,21.0
945,3249,5,2078150,0.1,13,29.0
946,47,7,2228270,,17,7.0
947,3677,33,578932,,11,26.0
948,2655,7,1547721,0.1,14,26.0
949,4242,2,702215,15,8,13.0
950,4632,47,2442994,15,9,19.0
951,270,14,1594345,10%,19,15.0
952,38,21,925591,10%,11,24.0
953,2089,50,1111417,15,6,11.0
954,2594,18,1261167,10%,18,11.0
955,4081,14,788193,0.1,13,
956,68,43,1452642,15,17,6.0
957,3750,13,1604657,,8,
958,3870,19,997540,,17,19.0
959,2599,21,1224056,,16,25.0
960,413,30,2167133,10%,16,26.0
961,2016,35,549574,,12,27.0
962,4394,32,1942584,10%,10,26.0
963,3761,44,1988800,,16,14.0
964,4696,18,1419738,,15,12.0
965,760,7,1706482,15,13,23.0
966,2396,50,1465395,0.1,19,13.0
967,351,12,931956,15,12,24.0
968,4253,10,2060295,15,10,15.0
969,976,38,1629398,10%,9,21.0
970,215,3,1062874,0.1,17,20.0
971,2258,46,932124,15,10,8.0
972,1189,48,2018448,10%,18,16.0
973,4237,9,2344339,15,12,27.0
974,2952,7,2389604,10%,8,16.0
975,4397,26,1897972,15,14,13.0
976,2507,46,1384891,10%,16,12.0
977,787,45,1204847,15,9,25.0
978,998,48,2147319,15,17,25.0
979,2866,18,834230,0.1,9,19.0
980,4173,44,1378584,15,8,11.0
981,4180,47,1612844,15,8,18.0
982,735,39,1797958,0.1,12,20.0
983,31,18,838975,15,15,12.0
984,1826,46,2122789,0.1,18,21.0
985,2938,18,1760540,0.1,18,16.0
986,2276,21,1141948,10%,17,16.0
987,1016,15,1068813,0.1,11,12.0
988,3203,6,2201344,10%,19,16.0
989,3714,43,1674642,15,9,13.0
990,201,18,755352,15,9,29.0
991,969,23,1146025,15,16,20.0
992,4096,32,1432858,15,9,24.0
993,2817,35,856745,0.1,11,27.0
994,3197,35,1473973,10%,12,14.0
995,1077,2,1641883,10%,10,7.0
996,3001,24,1272287,10%,16,19.0
997,167,26,2446566,0.1,5,21.0
998,2094,44,1225760,15,15,5.0
999,1966,48,2446079,0.1,5,14.0
1000,4225,42,1313559,10%,6,20.0
1001,4920,26,2490216,10%,10,18.0
1002,558,44,2468545,0.1,13,23.0
1003,344,4,1003845,10%,12,22.0
1004,4535,22,1136902,0.1,7,28.0
1005,4408,16,813053,0.1,10,22.0
1006,3662,30,1155447,,6,26.0
1007,2608,2,1237494,0.1,10,17.0
1008,136,37,960867,0.1,17,8.0
1009,3589,18,1047444,0.1,9,15.0
1010,2296,19,1476819,15,17,14.0
1011,3937,30,1489033,10%,12,22.0
1012,1156,9,1964845,15,15,23.0
1013,1191,31,2250689,15,19,5.0
1014,3336,18,472422,0.1,14,20.0
1015,3165,45,2434778,15,11,29.0
1016,37,5,1629734,15,6,20.0
1017,3704,10,1419369,10%,12,11.0
1018,4463,38,1010188,0.1,6,17.0
1019,2748,22,1831268,10%,18,25.0
1020,4712,49,2022603,0.1,10,29.0
1021,1224,40,1440244,15,17,17.0
1022,2928,16,2563689,,19,13.0
1023,3347,23,1309193,15,8,11.0
1024,424,30,2433994,,11,29.0
1025,2327,10,773381,10%,12,28.0
1026,754,11,1357995,15,5,7.0
1027,1842,28,2066122,0.1,8,20.0
1028,2520,30,1632378,15,16,28.0
1029,1265,37,2405328,,12,24.0
1030,2254,25,1179640,0.1,15,29.0
1031,4844,27,1113088,10%,11,13.0
1032,3240,8,574372,0.1,5,29.0
1033,4534,47,2429135,,8,5.0
1034,575,10,1480683,10%,8,12.0
1035,3451,38,1172999,,17,18.0
1036,2728,34,1639656,0.1,16,24.0
1037,2400,29,630778,0.1,16,7.0
1038,1097,17,2535566,10%,18,9.0
1039,1901,27,527765,10%,15,20.0
1040,827,50,1869090,,10,19.0
1041,750,23,1777483,,19,
1042,342,27,929577,0.1,11,22.0
1043,3650,38,2380211,10%,17,25.0
1044,1855,10,916954,15,11,20.0
1045,2605,16,1672373,15,17,20.0
1046,3706,50,848271,15,12,9.0
1047,3403,6,935098,10%,10,26.0
1048,504,1,912663,15,16,8.0
1049,528,25,1573300,10%,5,20.0
1050,472,49,2413950,10%,12,23.0
1051,4024,17,1335579,0.1,11,27.0
1052,4253,33,1018256,,18,9.0
1053,3200,32,1126718,10%,11,19.0
1054,1648,14,1955564,0.1,6,
1055,4224,4,1378424,0.1,5,5.0
1056,2774,32,1585664,,5,12.0
1057,3625,17,1910699,0.1,13,13.0
1058,300,25,2183664,,8,23.0
1059,3337,14,2511326,10%,9,9.0
1060,2594,6,1754891,,15,28.0
1061,2323,11,875170,10%,19,
1062,1586,28,1307939,10%,9,25.0
1063,2471,9,1074704,10%,16,19.0
1064,303,8,1877037,15,17,
1065,2900,30,2382489,0.1,8,8.0
1066,2342,44,2140249,0.1,13,20.0
1067,3651,38,511872,15,6,27.0
1068,1481,16,1443676,15,19,19.0
1069,14,20,631484,,9,19.0
1070,2714,10,2024739,,14,26.0
1071,3394,35,1681064,15,11,18.0
1072,3954,7,1659428,,19,15.0
1073,386,10,1979448,0.1,18,24.0
1074,2910,21,943772,10%,14,26.0
1075,447,30,1451748,0.1,19,11.0
1076,1761,44,1282831,,14,8.0
1077,3502,6,869215,0.1,8,25.0
1078,2651,34,2377676,,11,16.0
1079,3052,12,512292,10%,15,15.0
1080,1299,42,990324,10%,17,27.0
1081,4229,11,2357810,15,19,25.0
1082,2760,4,1755424,10%,5,17.0
1083,1975,23,668023,15,12,25.0
1084,1632,33,1033230,0.1,14,16.0
1085,3941,33,1699658,10%,8,23.0
1086,879,14,1564157,0.1,7,21.0
1087,4090,2,1310746,10%,7,12.0
1088,416,3,556299,15,14,10.0
1089,4839,44,2453162,,16,8.0
1090,1030,18,2227523,,12,11.0
1091,3202,35,926094,15,19,28.0
1092,661,4,2145612,10%,17,11.0
1093,2654,8,624563,10%,19,28.0
1094,1422,7,2048103,10%,15,25.0
1095,797,37,1554243,0.1,18,
1096,2192,44,2471352,15,7,24.0
1097,2417,26,2499263,,6,15.0
1098,4972,11,2190472,0.1,12,12.0
1099,4658,50,2505890,,11,18.0
1100,4484,17,2291345,15,16,17.0
1101,4537,5,2019342,,16,29.0
1102,4287,46,2080932,0.1,16,6.0
1103,1976,50,938282,10%,8,25.0
1104,1482,13,1632419,0.1,10,25.0
1105,4015,20,840926,10%,14,7.0
1106,4390,35,2578830,15,12,25.0
1107,236,18,2017279,0.1,12,9.0
1108,3110,14,510995,10%,6,15.0
1109,1123,13,2490156,0.1,7,25.0
1110,2783,22,1303625,,12,25.0
1111,2928,13,2315022,0.1,15,6.0
1112,999,5,2266999,0.1,17,18.0
1113,469,46,2203789,0.1,13,18.0
1114,409,25,1962259,,7,29.0
1115,3562,15,1712532,15,6,
1116,2569,44,1007295,,9,5.0
1117,4501,15,1769366,15,7,29.0
1118,823,15,2056715,10%,12,15.0
1119,3429,22,2326648,10%,17,5.0
1120,4166,36,931244,,10,29.0
1121,2324,21,2569203,15,18,23.0
1122,3662,17,532106,10%,14,19.0
1123,2435,13,1863346,,16,10.0
1124,2924,30,1438810,0.1,9,24.0
1125,1580,16,2064396,10%,8,24.0
1126,4147,16,834503,15,19,29.0
1127,15,50,1890666,15,5,18.0
1128,4202,46,583476,,15,17.0
1129,2765,35,1531787,,6,25.0
1130,1723,48,1628446,0.1,9,29.0
1131,324,49,2154393,,8,21.0
1132,3674,2,2093612,0.1,18,9.0
1133,3373,8,2511825,,6,27.0
1134,4202,48,664687,0.1,9,29.0
1135,4764,27,616424,10%,8,19.0
1136,803,37,2402017,15,5,16.0
1137,1037,5,2000658,15,8,18.0
1138,14,28,1451049,10%,10,8.0
1139,3266,42,1994696,,5,28.0
1140,3829,41,2395604,,16,
1141,334,46,2061716,0.1,19,23.0
1142,4100,5,990800,15,8,24.0
1143,3501,23,1607251,15,15,9.0
1144,4807,42,2402588,15,19,10.0
1145,783,38,1802590,15,12,28.0
1146,180,10,1747315,10%,6,25.0
1147,476,26,650510,15,13,23.0
1148,964,7,1190970,0.1,14,15.0
1149,2672,18,2371819,10%,10,17.0
1150,2636,19,2152632,15,12,11.0
1151,1809,2,1098757,15,19,16.0
1152,2227,25,2471410,15,15,5.0
1153,4012,44,1117911,0.1,16,10.0
1154,1584,24,1422266,10%,13,25.0
1155,4483,3,2359653,0.1,18,9.0
1156,3746,6,1230404,10%,7,11.0
1157,917,46,1607152,15,15,13.0
1158,3440,27,750447,,13,29.0
1159,4918,21,657608,10%,10,8.0
1160,457,18,815891,0.1,16,12.0
1161,3080,33,549418,,12,16.0
1162,4580,46,1865659,10%,11,28.0
1163,3947,16,540459,0.1,19,27.0
1164,4695,21,641608,15,5,28.0
1165,3320,37,1848059,0.1,10,19.0
1166,2631,2,989115,0.1,17,16.0
1167,3554,45,479752,,7,16.0
1168,861,2,1741514,15,9,26.0
1169,728,39,676352,10%,6,22.0
1170,1719,3,1213581,0.1,18,14.0
1171,2743,16,1308240,0.1,7,9.0
1172,1557,28,1900021,,12,28.0
1173,1442,28,2010914,,18,6.0
1174,716,33,1814285,15,10,13.0
1175,4497,31,1039253,15,16,7.0
1176,4870,44,1770014,10%,15,27.0
1177,3457,20,1100992,10%,9,10.0
1178,1911,38,2216668,15,16,14.0
1179,1161,11,2494764,15,7,5.0
1180,554,42,1836697,15,10,16.0
1181,4636,36,1378292,,13,20.0
1182,605,11,1533343,0.1,6,6.0
1183,366,39,2453121,15,9,26.0
1184,1677,48,1455365,10%,15,15.0
1185,4599,6,755155,15,12,28.0
1186,4933,31,1271577,10%,10,15.0
1187,1434,38,2243477,0.1,9,10.0
1188,1401,35,1990061,,12,22.0
1189,4831,18,927732,10%,6,25.0
1190,2556,9,2048434,,9,21.0
1191,772,42,657449,,5,9.0
1192,3501,49,1765186,10%,14,16.0
1193,2046,28,2599227,,13,27.0
1194,1801,3,1843154,10%,12,13.0
1195,120,23,2371327,,8,12.0
1196,938,10,683534,,18,28.0
1197,3317,5,1665566,15,5,25.0
1198,3984,2,578516,,17,18.0
1199,3357,25,653385,0.1,17,7.0
1200,509,23,1559110,0.1,6,6.0
1201,1890,3,1207465,0.1,8,11.0
1202,2315,17,1298256,15,11,18.0
1203,4247,41,1979174,0.1,19,24.0
1204,3225,33,2097552,15,11,7.0
1205,1234,28,1614594,,13,23.0
1206,2408,5,2171729,,17,24.0
1207,1287,41,2454436,15,9,14.0
1208,673,23,1973019,10%,15,22.0
1209,1975,9,1542193,10%,7,8.0
1210,3076,6,1799994,,14,23.0
1211,2266,6,1646810,,14,14.0
1212,233,48,927024,,19,15.0
1213,1381,9,1091525,0.1,7,8.0
1214,714,17,1729969,15,17,21.0
1215,4307,13,1181524,15,8,8.0
1216,2038,3,500791,15,16,22.0
1217,3572,9,2274176,15,18,14.0
1218,3386,14,1960398,10%,6,8.0
1219,497,3,1101765,10%,6,27.0
1220,1508,36,2573886,15,18,20.0
1221,4834,20,1220006,15,19,19.0
1222,3327,46,1244946,,7,22.0
1223,651,18,2258181,0.1,7,20.0
1224,3758,1,1351091,0.1,8,8.0
1225,1596,20,2490703,,5,10.0
1226,4305,29,779290,0.1,11,11.0
1227,2398,24,586676,,9,19.0
1228,576,32,813283,10%,5,11.0
1229,2459,19,2291649,0.1,9,8.0
1230,2944,5,1153726,10%,8,18.0
1231,1648,25,519512,10%,12,12.0
1232,4207,24,2157183,0.1,11,18.0
1233,2557,40,2510487,10%,13,23.0
1234,2707,28,1446633,0.1,6,
1235,2684,39,2570628,,14,7.0
1236,4763,26,693435,,16,18.0
1237,4043,27,1132535,10%,12,18.0
1238,162,16,1068938,15,12,19.0
1239,1061,11,2185792,15,16,13.0
1240,3253,27,1776979,,5,20.0
1241,4904,28,458497,,14,23.0
1242,2798,40,2072208,15,14,19.0
1243,3819,6,583849,,10,19.0
1244,4133,45,2558659,10%,13,6.0
1245,1804,43,1103631,,19,21.0
1246,2450,15,1346387,0.1,18,22.0
1247,2432,1,786571,,14,15.0
1248,2421,36,2360796,10%,13,26.0
1249,1456,17,897638,0.1,19,17.0
1250,1274,8,2457087,0.1,5,
1251,3444,24,1008757,10%,8,16.0
1252,2355,39,474409,15,11,24.0
1253,4601,50,1317141,0.1,19,22.0
1254,2641,23,522840,15,15,9.0
1255,4813,35,1200759,10%,8,27.0
1256,4540,48,756643,15,12,16.0
1257,967,44,2561132,,13,18.0
1258,3114,26,1293223,15,13,22.0
1259,4790,11,1003822,0.1,18,29.0
1260,1025,28,583659,,6,16.0
1261,4593,6,453249,,19,11.0
1262,2749,37,2334353,15,6,9.0
1263,3941,25,2008498,10%,11,
1264,4822,10,2588748,,8,17.0
1265,274,33,1107265,0.1,12,17.0
1266,2743,47,856517,15,16,24.0
1267,2855,43,2325170,,12,11.0
1268,293,25,495842,15,15,19.0
1269,4137,1,955612,15,17,23.0
1270,1079,14,2268576,10%,15,
1271,3168,11,576810,10%,13,21.0
1272,2494,26,1084122,0.1,19,16.0
1273,368,39,2451513,10%,16,15.0
1274,1185,4,1018068,10%,16,13.0
1275,4402,14,1711123,10%,15,17.0
1276,3918,28,1853761,0.1,7,14.0
1277,4736,8,2091862,,6,20.0
1278,2616,23,979930,0.1,11,7.0
1279,3513,28,1894309,10%,18,19.0
1280,4184,40,2255523,,7,23.0
1281,2571,22,2563947,0.1,5,10.0
1282,3677,18,2260952,10%,14,9.0
1283,2009,10,1475057,10%,18,11.0
1284,324,36,541314,0.1,11,12.0
1285,3936,7,727953,0.1,14,
1286,2883,16,2404198,15,14,10.0
1287,3462,39,513183,,15,22.0
1288,3475,45,685382,10%,9,27.0
1289,657,3,1191817,0.1,9,17.0
1290,3196,50,1417875,15,16,21.0
1291,48,41,856520,10%,10,29.0
1292,2752,4,1793174,10%,8,13.0
1293,901,40,1027130,10%,12,25.0
1294,2517,49,1288831,15,12,16.0
1295,496,15,536450,10%,8,8.0
1296,3170,35,1331214,15,18,11.0
1297,1359,6,2212377,10%,5,21.0
1298,1865,2,598240,0.1,17,25.0
1299,3175,17,1729282,,12,29.0
1300,1453,46,1154537,0.1,10,13.0
1301,1499,13,2392079,0.1,8,18.0
1302,725,24,1926185,15,15,10.0
1303,3490,14,733495,10%,7,12.0
1304,532,8,487719,0.1,5,12.0
1305,954,10,954834,0.1,19,12.0
1306,2598,28,2538395,15,9,19.0
1307,928,33,864299,0.1,6,20.0
1308,4171,27,1146622,10%,14,
1309,2238,2,1367643,,9,20.0
1310,3190,36,747861,,6,25.0
1311,348,48,794370,0.1,17,27.0
1312,625,23,2119761,15,15,20.0
1313,4260,32,1320370,15,12,18.0
1314,2581,11,2166384,0.1,13,8.0
1315,2631,24,1767049,10%,7,9.0
1316,4980,15,1709950,,8,25.0
1317,1252,25,2080172,15,16,18.0
1318,85,22,781748,10%,18,10.0
1319,3305,23,2208432,10%,19,11.0
1320,4698,1,1203487,10%,5,11.0
1321,4695,22,1385861,10%,5,8.0
1322,2212,26,1948203,,5,21.0
1323,4829,20,699971,10%,19,28.0
1324,1493,10,1725604,15,12,6.0
1325,255,13,2062991,0.1,15,14.0
1326,4634,21,1765026,10%,5,27.0
1327,4646,25,1803436,,7,9.0
1328,2651,16,2533673,0.1,18,21.0
1329,1623,15,1122056,0.1,10,28.0
1330,1503,5,1916958,10%,16,14.0
1331,398,24,526147,15,6,11.0
1332,3316,27,679797,10%,14,17.0
1333,4158,49,2128483,0.1,15,15.0
1334,2760,45,1982338,0.1,8,11.0
1335,2186,34,695075,0.1,10,7.0
1336,3215,40,754278,15,17,
1337,1722,1,757550,,12,13.0
1338,3807,34,2310176,15,17,19.0
1339,2455,41,1832501,,18,22.0
1340,3874,26,2007293,,18,8.0
1341,2199,12,1361620,0.1,17,15.0
1342,213,9,470786,,8,8.0
1343,3274,33,1142639,,19,23.0
1344,1814,40,1439182,0.1,8,29.0
1345,4765,27,1041450,10%,5,15.0
1346,4017,7,1455106,,17,7.0
1347,2984,23,1656989,10%,18,22.0
1348,3962,28,1024666,,14,24.0
1349,3095,42,1066688,15,14,13.0
1350,2476,33,1510838,15,17,18.0
1351,2817,15,1443353,,10,11.0
1352,4674,35,2081076,10%,15,8.0
1353,2321,50,534361,10%,6,13.0
1354,3170,25,1437881,,8,13.0
1355,2951,21,1021621,10%,18,26.0
1356,1562,5,2341956,,18,28.0
1357,2490,49,1015481,10%,9,16.0
1358,583,33,738209,10%,6,11.0
1359,3943,24,1231926,15,18,26.0
1360,4012,31,575133,10%,11,28.0
1361,4104,18,1472961,15,13,18.0
1362,831,31,2017433,,13,20.0
1363,3227,3,2041540,,11,16.0
1364,852,34,1445504,15,10,10.0
1365,771,24,1542766,15,16,13.0
1366,3486,44,2144907,0.1,7,23.0
1367,2014,41,818396,10%,13,22.0
1368,1248,41,1321111,0.1,12,18.0
1369,2399,30,817714,15,18,13.0
1370,3861,11,2202736,15,18,27.0
1371,2339,31,1090086,,10,28.0
1372,4404,26,1122452,0.1,15,12.0
1373,2450,26,2288052,,7,22.0
1374,2775,38,1486775,10%,5,22.0
1375,1564,41,2463905,15,14,15.0
1376,1614,37,2055827,,10,16.0
1377,200,26,2141887,15,7,27.0
1378,2874,20,885468,15,6,7.0
1379,3953,21,1261789,15,9,26.0
1380,2693,13,1158306,15,9,27.0
1381,1861,46,1441068,15,7,16.0
1382,727,48,1424035,15,12,24.0
1383,188,18,874234,15,13,23.0
1384,146,40,806650,15,8,14.0
1385,4387,26,1924946,,13,19.0
1386,2805,2,2064846,,6,24.0
1387,2141,17,2464230,,14,26.0
1388,3781,43,1616178,0.1,8,15.0
1389,1906,26,1001225,15,7,14.0
1390,2205,38,659335,,11,22.0
1391,3008,31,863559,10%,9,29.0
1392,2817,21,960016,10%,7,10.0
1393,2527,41,1114010,,12,6.0
1394,3883,33,2179131,15,8,19.0
1395,968,43,724786,15,7,28.0
1396,4521,12,485928,15,11,
1397,3954,6,2318559,,13,16.0
1398,2144,23,2244160,10%,13,24.0
1399,4712,15,1273344,,8,23.0
1400,4121,25,1304883,,13,22.0
1401,1869,38,1036179,10%,13,19.0
1402,944,31,1925191,,19,21.0
1403,3527,50,2336008,15,18,27.0
1404,480,7,1703154,10%,9,9.0
1405,4416,29,1848235,15,8,13.0
1406,1215,32,617640,,11,10.0
1407,3838,27,2448777,,6,15.0
1408,292,8,628075,10%,7,
1409,4155,5,1650017,10%,18,22.0
1410,2963,8,1417830,,19,16.0
1411,3354,32,1441542,10%,6,5.0
1412,4239,6,2316599,15,14,20.0
1413,2083,28,1885423,0.1,19,28.0
1414,1156,19,907377,,17,5.0
1415,1011,32,2369881,0.1,9,25.0
1416,1100,43,558842,15,13,11.0
1417,1408,44,2486661,15,14,12.0
1418,2345,17,2166363,15,8,10.0
1419,3169,24,911626,15,15,23.0
1420,1546,11,1979644,15,5,9.0
1421,4840,12,2132226,10%,16,29.0
1422,4928,25,1969248,15,5,14.0
1423,1450,39,893473,10%,11,25.0
1424,2477,8,1664330,15,8,20.0
1425,1439,27,1770369,,5,17.0
1426,4736,8,1470529,0.1,7,26.0
1427,331,26,1040176,10%,8,14.0
1428,3370,36,1525795,10%,5,27.0
1429,3970,21,740691,15,15,28.0
1430,1883,18,1598617,,19,17.0
1431,3029,17,852839,15,11,9.0
1432,691,24,1351748,15,18,26.0
1433,1064,48,919213,,15,20.0
1434,3346,23,1192247,0.1,15,25.0
1435,4854,15,2411182,0.1,13,25.0
1436,266,40,1438989,0.1,8,11.0
1437,1477,13,1211116,10%,9,24.0
1438,3713,25,1068142,,17,11.0
1439,317,40,1312975,0.1,12,18.0
1440,2703,5,2581733,10%,16,20.0
1441,1815,39,2193539,10%,7,9.0
1442,4442,5,1715104,10%,5,20.0
1443,2884,14,1938895,15,6,15.0
1444,4055,1,450901,15,12,26.0
1445,4735,35,1119112,15,6,16.0
1446,220,17,2358214,,15,12.0
1447,4267,44,1719344,15,16,14.0
1448,4157,25,2341562,,12,22.0
1449,2125,20,1919778,0.1,13,25.0
1450,266,45,2480279,,16,
1451,1335,33,1084470,15,15,8.0
1452,4139,17,1837505,10%,19,25.0
