service_id,order_item_id,service_date,issue_type,service_cost
2305,4582,30-09-2023 06:46,electrical,18101
2306,3225,14-02-2023 10:14,Brake,14851
2307,4963,23-02-2023 22:48,Electrical,13178
2308,1297,03-01-2023 09:31,Electrical,4368
2309,4073,03-11-2023 11:43,electrical,13849
2310,4771,07-03-2023 20:17,Brake,11808
2311,5580,30-01-2023 14:12,Electrical,10872
2312,1561,19-02-2024 18:08,ENGINE,6496
2313,1564,17-08-2023 12:16,BRAKE,4436
2314,4916,26-10-2023 19:30,BRAKE,7054
2315,5845,15-01-2024 04:39,Engine,15511
2316,3524,24-09-2023 15:26,Electrical,12105
2317,2756,04-02-2024 20:16,ENGINE,6201
2318,4876,06-08-2023 08:42,ENGINE,5490
2319,4763,22-10-2023 20:40,BRAKE,17739
2320,4880,20-07-2023 08:32,electrical,9841
2321,1101,03-03-2023 00:07,ENGINE,10511
2322,2978,11-03-2024 20:11,BRAKE,17777
2323,6380,24-11-2023 07:56,electrical,7871
2324,2381,01-11-2023 10:28,BRAKE,4863
2325,3704,15-01-2023 03:33,electrical,7423
2326,6749,09-09-2023 08:39,Engine,14313
2327,3475,17-02-2024 11:41,Engine,2876
2328,2570,06-10-2023 09:47,ENGINE,10139
2329,6290,23-03-2023 13:18,BRAKE,17940
2330,5632,22-06-2023 17:39,Brake,1958
2331,3000,08-08-2023 10:09,Brake,6092
2332,2568,22-06-2023 21:41,Brake,12820
2333,2997,27-01-2023 13:28,Electrical,5378
2334,5424,06-10-2023 05:38,Brake,5491
2335,2146,09-11-2023 09:06,ENGINE,14662
2336,4346,27-03-2023 00:54,ENGINE,11186
2337,5576,17-03-2024 20:24,BRAKE,19982
2338,4942,14-11-2023 01:00,electrical,10328
2339,6436,05-11-2023 21:28,Brake,16780
2340,3675,28-05-2023 21:54,ENGINE,8360
2341,117,01-03-2024 03:09,electrical,18154
2342,6713,30-06-2023 02:39,Engine,9476
2343,342,24-07-2023 02:44,Engine,17910
2344,6191,28-06-2023 10:30,Brake,1926
2345,6212,29-02-2024 14:10,Electrical,11075
2346,1434,13-07-2023 11:17,ENGINE,12845
2347,1550,04-01-2023 10:11,BRAKE,8206
2348,2184,27-09-2023 22:15,ENGINE,13192
2349,2991,10-01-2024 23:30,Electrical,14690
2350,3548,13-02-2024 07:45,Brake,1428
2351,5153,07-01-2024 13:27,ENGINE,5315
2352,5718,21-01-2024 06:32,Electrical,18343
2353,3534,25-12-2023 01:03,Electrical,5111
2354,3787,27-05-2023 12:01,Engine,14151
2355,6632,06-09-2023 01:57,Engine,13495
2356,774,12-03-2023 19:35,electrical,13954
2357,1215,14-02-2023 18:54,electrical,17136
2358,5310,26-01-2024 16:11,electrical,16346
2359,1736,14-12-2023 12:38,Brake,2733
2360,5602,13-06-2023 06:02,BRAKE,15961
2361,1574,05-11-2023 04:57,Electrical,15942
2362,1280,23-07-2023 22:33,electrical,12474
2363,1305,31-05-2023 08:58,ENGINE,18537
2364,5771,10-02-2023 00:41,electrical,4183
2365,3485,23-10-2023 07:11,ENGINE,7661
2366,5019,14-01-2023 21:41,Brake,5178
2367,5509,02-11-2023 13:56,Electrical,6976
2368,4799,26-05-2023 11:27,electrical,2089
2369,6025,09-03-2024 22:40,electrical,12282
2370,2532,17-03-2023 21:55,BRAKE,5347
2371,1175,10-12-2023 12:52,ENGINE,11900
2372,2276,20-10-2023 03:08,Electrical,2709
2373,4220,27-02-2023 02:21,BRAKE,10876
2374,6907,09-04-2023 13:21,electrical,3344
2375,3963,21-03-2023 05:40,electrical,10253
2376,6184,03-07-2023 22:20,electrical,9269
2377,1237,18-06-2023 06:39,electrical,8442
2378,4012,19-06-2023 04:23,Engine,7659
2379,5769,25-09-2023 22:29,Brake,8104
2380,3262,10-09-2023 00:44,Brake,19897
2381,1979,06-07-2023 11:29,Electrical,8223
2382,130,01-05-2023 07:11,Engine,13309
2383,3161,18-06-2023 20:11,Electrical,8166
2384,65,13-07-2023 18:00,Brake,10032
2385,2784,05-05-2023 12:51,BRAKE,18834
2386,2720,08-02-2023 13:27,BRAKE,14157
2387,4373,12-02-2024 15:32,Electrical,18138
2388,4023,23-08-2023 15:06,ENGINE,2617
2389,22,27-02-2023 06:16,BRAKE,5465
2390,6778,21-07-2023 09:51,Electrical,4484
2391,4418,07-03-2023 00:32,Electrical,12014
2392,4862,11-02-2023 14:41,Electrical,8196
2393,6714,30-08-2023 23:03,electrical,1230
2394,1835,02-08-2023 04:09,electrical,18026
2395,2369,21-12-2023 06:27,BRAKE,7850
2396,1790,16-04-2023 12:58,BRAKE,7660
2397,2349,13-01-2024 01:51,electrical,15394
2398,6827,26-12-2023 06:55,electrical,1611
2399,4140,17-02-2023 11:43,BRAKE,6778
2400,6154,07-09-2023 06:14,BRAKE,4554
2401,4459,12-03-2024 13:42,Brake,12768
2402,4197,13-04-2023 19:56,electrical,17420
2403,4360,02-07-2023 12:58,Brake,6432
2404,1143,20-03-2024 03:27,Brake,16440
2405,3577,14-05-2023 05:06,ENGINE,14200
2406,4792,27-10-2023 18:03,Engine,12204
2407,538,02-02-2023 03:49,Electrical,12973
2408,5021,28-06-2023 04:37,Electrical,10041
2409,2107,23-07-2023 03:44,electrical,1520
2410,968,07-10-2023 00:28,Brake,3293
2411,639,13-06-2023 12:23,Engine,17696
2412,4223,15-11-2023 13:19,BRAKE,3057
2413,4371,02-03-2023 05:15,Brake,10977
2414,6152,15-03-2023 09:37,Electrical,10844
2415,3327,11-03-2023 02:40,ENGINE,2775
2416,5644,16-10-2023 17:06,Electrical,1559
2417,5202,06-09-2023 02:43,ENGINE,9155
2418,1421,23-03-2024 03:15,BRAKE,18214
2419,4339,13-01-2024 03:30,Engine,8331
2420,5314,19-05-2023 22:47,Electrical,10607
2421,5998,09-11-2023 14:50,BRAKE,19311
2422,5079,02-02-2024 10:06,electrical,1518
2423,3982,20-05-2023 19:09,ENGINE,16065
2424,2272,05-08-2023 07:53,Engine,13794
2425,1865,28-03-2024 08:08,BRAKE,7658
2426,1134,25-04-2023 16:08,BRAKE,6420
2427,634,18-05-2023 13:40,Engine,3542
2428,4170,22-08-2023 11:44,BRAKE,18863
2429,2210,30-03-2024 07:36,Electrical,17261
2430,1134,14-01-2023 22:17,Engine,18089
2431,2124,16-10-2023 16:01,BRAKE,1418
2432,3214,15-02-2023 00:04,BRAKE,11281
2433,3925,09-01-2024 12:32,ENGINE,8626
2434,4972,07-03-2023 09:28,Electrical,5448
2435,4865,25-07-2023 10:13,Brake,2902
2436,913,20-06-2023 19:55,Electrical,5576
2437,367,04-10-2023 23:46,electrical,1233
2438,2913,08-04-2023 10:45,ENGINE,8588
2439,5583,08-02-2023 09:45,Electrical,17435
2440,3395,28-09-2023 00:21,Brake,8676
2441,1176,04-02-2024 10:26,ENGINE,2187
2442,6161,06-09-2023 12:20,BRAKE,1411
2443,4262,20-03-2023 14:06,BRAKE,4101
2444,3065,17-08-2023 22:02,ENGINE,15851
2445,6027,20-03-2024 20:11,BRAKE,8599
2446,2970,30-09-2023 07:52,BRAKE,3730
2447,5901,01-08-2023 11:49,Electrical,2418
2448,4940,23-03-2023 18:38,ENGINE,17336
2449,953,07-04-2023 19:00,BRAKE,14739
2450,3984,11-12-2023 00:54,ENGINE,6124
2451,847,01-11-2023 02:26,ENGINE,14406
2452,4021,24-11-2023 07:28,electrical,2299
2453,1939,03-03-2024 06:09,Brake,12131
2454,19,10-04-2023 13:43,electrical,7306
2455,4261,09-07-2023 07:16,Brake,12569
2456,4423,09-01-2023 03:45,electrical,11196
2457,5517,13-01-2024 11:23,Electrical,11204
2458,2309,11-02-2024 09:13,ENGINE,5646
2459,1105,14-08-2023 05:17,BRAKE,3712
2460,3168,10-04-2023 06:25,Engine,3905
2461,587,25-08-2023 10:23,Engine,14035
2462,192,03-10-2023 05:30,Electrical,10159
2463,4871,20-12-2023 19:45,Brake,19945
2464,5526,06-01-2024 06:16,Brake,16528
2465,4997,17-06-2023 22:35,BRAKE,5890
2466,5710,25-04-2023 21:44,ENGINE,19512
2467,4253,05-03-2024 19:44,Engine,8918
2468,989,20-12-2023 02:40,BRAKE,14131
2469,169,06-05-2023 07:32,Engine,8383
2470,5418,26-11-2023 06:58,Electrical,3629
2471,6236,10-03-2023 14:16,Engine,16281
2472,3830,10-01-2024 02:13,Electrical,12308
2473,6486,30-03-2023 16:47,Engine,13448
2474,3480,17-01-2024 16:22,Engine,14626
2475,2148,11-08-2023 02:28,BRAKE,7149
2476,2328,13-11-2023 08:19,BRAKE,4583
2477,3074,01-02-2023 17:54,Electrical,9001
2478,5321,06-02-2024 18:10,ENGINE,2386
2479,1172,25-09-2023 21:09,ENGINE,5597
2480,2227,19-05-2023 13:19,BRAKE,2424
2481,6092,16-07-2023 16:38,electrical,18415
2482,4116,05-03-2023 00:29,ENGINE,4395
2483,4716,19-10-2023 05:47,electrical,16969
2484,4688,20-12-2023 13:43,BRAKE,8407
2485,5187,07-09-2023 17:49,electrical,12867
2486,1299,28-10-2023 02:26,electrical,18863
2487,5467,17-02-2024 09:51,Brake,15338
2488,6840,21-11-2023 23:53,Brake,19824
2489,2897,19-05-2023 12:27,Engine,15286
2490,4875,08-01-2024 06:01,electrical,16102
2491,4585,11-11-2023 08:28,Electrical,10107
2492,4693,06-02-2024 02:43,ENGINE,13117
2493,6717,10-07-2023 09:58,Electrical,1617
2494,6331,21-01-2023 19:01,Brake,19385
2495,3157,16-04-2023 10:54,Engine,2344
2496,2862,16-01-2023 03:10,electrical,5567
2497,3968,15-03-2024 15:16,Brake,14984
2498,4720,27-10-2023 03:50,Electrical,1143
2499,2335,03-08-2023 22:04,ENGINE,17795
2500,1726,13-03-2023 11:22,BRAKE,18001
2501,6780,17-02-2023 23:00,Brake,9278
2502,2177,13-07-2023 19:59,Engine,1060
2503,6120,18-10-2023 23:20,ENGINE,17509
2504,5350,07-11-2023 20:56,electrical,18097
2505,4514,22-02-2023 03:19,BRAKE,15882
2506,2869,05-08-2023 04:00,Engine,16839
2507,5077,04-09-2023 20:09,ENGINE,19409
2508,4943,09-05-2023 05:20,Brake,10791
2509,5146,13-02-2023 20:40,Brake,19269
2510,4677,06-12-2023 19:58,ENGINE,16371
2511,1325,14-03-2023 17:32,ENGINE,4798
2512,1843,18-03-2024 03:47,BRAKE,10325
2513,2291,18-01-2023 17:18,Engine,11201
2514,1317,20-06-2023 04:03,Engine,4117
2515,4144,12-03-2024 14:50,BRAKE,9767
2516,1927,03-12-2023 16:23,ENGINE,11385
2517,3805,01-06-2023 08:56,electrical,11034
2518,6410,13-01-2024 10:09,BRAKE,2186
2519,4876,06-03-2024 15:16,Brake,5663
2520,6595,10-01-2023 10:00,Brake,13880
2521,5514,23-12-2023 23:53,ENGINE,19643
2522,1141,18-03-2024 05:00,Electrical,2553
2523,5013,16-08-2023 15:49,electrical,14854
2524,2177,07-02-2024 22:03,ENGINE,7347
2525,2420,23-04-2023 19:44,BRAKE,11584
2526,4695,11-03-2024 21:57,Engine,4501
2527,4954,02-01-2023 08:26,Electrical,12307
2528,3830,15-03-2023 12:26,electrical,7384
2529,596,31-01-2023 18:35,Brake,13533
2530,78,27-03-2024 11:17,Brake,13303
2531,1296,01-11-2023 13:20,ENGINE,5895
2532,4497,14-02-2023 13:27,electrical,9966
2533,3597,21-02-2023 16:13,ENGINE,19832
2534,6169,02-03-2024 05:55,Electrical,5865
2535,3385,22-01-2024 16:21,Engine,17357
2536,286,22-02-2024 08:01,Electrical,17168
2537,4113,19-06-2023 17:17,electrical,2364
2538,4438,09-09-2023 09:23,Brake,17775
2539,1880,10-11-2023 21:53,Brake,5264
2540,1836,04-03-2024 10:42,Engine,11949
2541,1989,25-01-2024 15:22,Engine,6835
2542,824,28-01-2023 17:28,Brake,3044
2543,5592,25-10-2023 20:17,Engine,18372
2544,2256,09-09-2023 06:19,Electrical,10063
2545,638,28-03-2024 20:21,Engine,16368
2546,5546,06-08-2023 11:46,ENGINE,8574
2547,2301,17-01-2023 06:30,Brake,7534
2548,3937,26-02-2023 21:38,Brake,9721
2549,4160,14-01-2024 21:38,Brake,2149
2550,1426,06-07-2023 17:37,ENGINE,18372
2551,3223,04-08-2023 09:19,Electrical,6502
2552,2839,05-05-2023 23:32,BRAKE,10831
2553,1354,12-02-2023 12:33,Electrical,11402
2554,3472,30-08-2023 23:30,BRAKE,12563
2555,3678,29-12-2023 12:11,BRAKE,12082
2556,992,19-12-2023 20:55,Engine,12897
2557,3210,17-12-2023 19:05,electrical,11545
2558,4045,21-07-2023 00:56,BRAKE,10995
2559,4593,12-04-2023 16:20,ENGINE,5890
2560,6649,15-02-2024 07:46,BRAKE,11064
2561,3858,24-02-2024 02:53,ENGINE,5384
2562,2815,13-05-2023 11:04,BRAKE,14827
2563,3352,19-07-2023 06:54,Brake,3743
2564,790,17-05-2023 00:15,electrical,15001
2565,1912,24-05-2023 22:12,Electrical,14105
2566,1576,26-08-2023 07:32,Engine,6887
2567,6869,30-01-2023 16:57,ENGINE,4914
2568,4311,20-12-2023 02:36,Electrical,18506
2569,1761,15-01-2024 06:11,BRAKE,19758
2570,3082,15-11-2023 09:20,BRAKE,11180
2571,607,16-02-2024 05:24,BRAKE,7877
2572,4317,19-10-2023 00:28,BRAKE,16927
2573,1344,20-11-2023 05:20,BRAKE,8634
2574,6527,28-05-2023 12:38,ENGINE,7406
2575,6788,25-03-2023 10:47,ENGINE,14030
2576,4599,15-12-2023 21:07,electrical,5948
2577,2555,13-04-2023 04:50,BRAKE,17454
2578,6120,26-01-2024 14:27,Brake,10920
2579,5118,08-03-2024 09:49,BRAKE,16344
2580,1298,24-09-2023 21:27,Brake,17025
2581,3029,11-03-2023 13:09,electrical,4918
2582,3165,16-01-2024 22:41,BRAKE,17670
2583,3401,23-07-2023 15:01,BRAKE,17872
2584,3964,20-03-2023 22:17,Electrical,11122
2585,5326,12-01-2023 19:36,Engine,11112
2586,3475,24-02-2024 04:40,ENGINE,3203
2587,521,16-04-2023 08:04,BRAKE,16411
2588,338,06-08-2023 09:24,Brake,5746
2589,3746,10-05-2023 07:57,Electrical,18573
2590,5514,29-09-2023 07:59,Brake,17384
2591,2597,18-08-2023 05:44,Electrical,11548
2592,1056,20-03-2023 00:29,electrical,5590
2593,2158,22-03-2024 07:41,Engine,2088
2594,1256,02-02-2024 14:39,electrical,12593
2595,5702,12-03-2024 08:04,ENGINE,13885
2596,3731,01-08-2023 01:28,Brake,9004
2597,2817,28-09-2023 22:07,Electrical,4119
2598,5484,11-07-2023 05:17,electrical,1849
2599,4549,10-09-2023 20:50,Engine,17107
2600,3436,12-10-2023 09:25,Electrical,1015
2601,5412,05-02-2023 03:43,BRAKE,18733
2602,3281,15-07-2023 01:27,Electrical,7464
2603,6593,14-03-2024 16:37,BRAKE,9292
2604,569,08-01-2024 16:32,BRAKE,8337
2605,5132,02-11-2023 08:13,Electrical,14615
2606,1143,10-03-2023 15:04,BRAKE,16889
2607,910,26-09-2023 23:14,BRAKE,2421
2608,3153,02-05-2023 05:01,Engine,15361
2609,1097,13-04-2023 04:11,electrical,16298
2610,3973,22-07-2023 03:59,Engine,18872
2611,2670,06-03-2024 00:17,Engine,8324
2612,6558,02-06-2023 10:39,BRAKE,4949
2613,6627,03-07-2023 18:21,BRAKE,4169
2614,2322,18-09-2023 21:24,Electrical,3133
2615,1452,27-08-2023 00:56,BRAKE,10066
2616,4309,27-01-2023 18:57,electrical,6293
2617,5006,14-09-2023 18:09,electrical,6823
2618,1419,15-02-2024 18:19,Electrical,19502
2619,5977,20-12-2023 07:58,Engine,1187
2620,5669,11-01-2023 10:24,electrical,18425
2621,3338,02-03-2023 14:09,Brake,12060
2622,4093,11-10-2023 13:46,Engine,19026
2623,2901,13-06-2023 13:41,Engine,14192
2624,5904,24-02-2024 11:11,Engine,16552
2625,3622,18-10-2023 02:25,BRAKE,10208
2626,3072,04-11-2023 20:28,electrical,14752
2627,3872,16-04-2023 15:46,ENGINE,15131
2628,4350,03-11-2023 13:05,electrical,2580
2629,6259,07-03-2023 09:21,ENGINE,8176
2630,5300,12-10-2023 11:58,Engine,7988
2631,5960,14-03-2023 21:44,Engine,1382
2632,2336,17-12-2023 15:39,electrical,8103
2633,1975,23-07-2023 18:37,Electrical,15110
2634,4020,08-07-2023 05:30,Electrical,14125
2635,1987,13-12-2023 22:06,BRAKE,16701
2636,4784,03-04-2023 01:31,Electrical,13741
2637,3749,09-06-2023 09:10,Electrical,16066
2638,6216,14-09-2023 18:08,Electrical,19981
2639,5233,07-03-2023 07:24,Brake,18384
2640,1070,29-12-2023 07:32,electrical,9550
2641,4220,22-01-2023 04:02,electrical,10878
2642,5162,05-11-2023 18:28,Brake,8152
2643,448,17-04-2023 17:39,Electrical,11555
2644,5597,31-08-2023 02:22,ENGINE,3451
2645,4540,03-06-2023 06:42,BRAKE,2649
2646,2352,02-06-2023 17:31,Engine,2493
2647,1662,17-01-2024 02:43,Engine,17016
2648,673,26-02-2024 04:33,Brake,18805
2649,1753,21-02-2024 15:14,Brake,2516
2650,3248,14-05-2023 04:27,Brake,4192
2651,2946,11-04-2023 06:20,BRAKE,11561
2652,4485,11-12-2023 01:37,ENGINE,5551
2653,5518,11-02-2024 19:22,Brake,8773
2654,6307,27-08-2023 14:34,Brake,4571
2655,5006,06-10-2023 08:21,Engine,2020
2656,999,06-12-2023 12:26,electrical,7322
2657,3859,23-05-2023 10:57,BRAKE,15497
2658,3408,24-02-2023 03:18,Engine,13801
2659,3445,09-05-2023 04:06,Engine,16158
2660,6226,17-01-2024 03:22,Engine,5824
2661,2050,24-01-2024 07:31,ENGINE,12934
2662,5113,10-12-2023 11:40,Electrical,9173
2663,6527,09-02-2024 00:02,electrical,14548
2664,2883,28-05-2023 02:55,BRAKE,13105
2665,5097,01-02-2024 14:53,BRAKE,2617
2666,2427,19-04-2023 22:57,Brake,13127
2667,2060,24-02-2023 07:32,Electrical,19523
2668,5940,22-01-2024 03:57,ENGINE,3063
2669,4304,21-10-2023 23:51,Engine,14387
2670,1938,28-11-2023 16:55,Engine,15241
2671,6270,10-02-2023 22:34,Brake,19243
2672,4515,04-02-2023 08:39,BRAKE,19828
2673,1080,04-03-2024 04:25,ENGINE,7169
2674,74,21-02-2023 21:52,Electrical,9263
2675,5793,09-05-2023 01:41,electrical,5785
2676,2192,27-05-2023 16:26,Engine,7223
2677,6487,12-09-2023 06:27,Engine,5738
2678,6814,04-01-2023 21:29,ENGINE,19988
2679,6830,28-02-2024 12:47,Engine,15028
2680,328,05-02-2023 18:21,Engine,15594
2681,4161,14-02-2023 08:54,BRAKE,3462
2682,2505,12-07-2023 14:14,Brake,1568
2683,865,16-04-2023 21:45,Electrical,19044
2684,976,16-09-2023 08:39,Engine,3953
2685,1284,18-06-2023 15:43,ENGINE,16281
2686,2026,16-07-2023 16:36,Electrical,1536
2687,3187,08-03-2024 17:35,Electrical,9469
2688,1287,11-07-2023 00:44,Electrical,7819
2689,2142,23-02-2023 04:18,Electrical,2040
2690,4931,11-10-2023 07:04,electrical,6918
2691,5302,15-12-2023 12:47,electrical,16549
2692,6855,02-07-2023 23:27,BRAKE,7638
2693,5466,21-10-2023 02:52,Brake,16336
2694,3944,08-12-2023 02:35,BRAKE,8361
2695,1432,29-01-2024 10:02,Brake,16891
2696,4730,10-04-2023 15:42,Engine,5519
2697,208,08-11-2023 19:04,Brake,4628
2698,498,28-04-2023 02:43,Electrical,17883
2699,318,23-02-2023 11:39,Engine,6692
2700,968,09-07-2023 09:40,Engine,6269
2701,6896,21-11-2023 06:52,electrical,9658
2702,6457,13-03-2024 11:05,BRAKE,8537
2703,5279,23-09-2023 09:42,electrical,11761
2704,1621,13-11-2023 15:27,electrical,14803
2705,5899,29-12-2023 02:07,ENGINE,11983
2706,542,29-11-2023 07:24,BRAKE,8571
2707,2547,17-02-2024 21:37,Engine,4028
2708,4491,12-12-2023 01:33,Electrical,19827
2709,3063,11-02-2023 18:26,electrical,9863
2710,6259,10-04-2023 17:05,ENGINE,10815
2711,1716,15-07-2023 07:08,ENGINE,16635
2712,6886,20-12-2023 15:49,Engine,7358
2713,986,19-06-2023 15:06,Engine,14638
2714,2238,08-02-2023 07:30,ENGINE,8714
2715,1436,28-07-2023 08:11,Engine,11245
2716,6858,19-01-2024 02:27,electrical,3316
2717,1807,11-10-2023 14:05,ENGINE,5300
2718,5024,03-08-2023 19:04,Engine,6458
2719,5239,31-05-2023 13:43,Electrical,7263
2720,6860,13-04-2023 23:17,electrical,13212
2721,2505,25-11-2023 13:08,Brake,5019
2722,6610,25-02-2024 10:55,BRAKE,8147
2723,3705,04-06-2023 03:18,Electrical,19374
2724,1978,27-01-2023 18:55,Brake,1454
2725,1373,19-01-2023 10:59,Brake,1301
2726,153,12-12-2023 01:46,Electrical,9248
2727,2957,15-10-2023 19:24,BRAKE,3458
2728,4209,31-07-2023 06:35,ENGINE,16385
2729,6501,03-03-2024 00:13,Electrical,13076
2730,6156,12-03-2024 13:50,electrical,9647
2731,5117,25-01-2023 04:32,Brake,5400
2732,2093,04-02-2024 07:46,BRAKE,2843
2733,4387,06-01-2024 12:36,Electrical,12520
2734,4950,10-07-2023 04:22,Engine,8175
2735,3151,29-11-2023 16:16,BRAKE,6222
2736,4727,13-10-2023 14:14,Electrical,2310
2737,1734,28-06-2023 21:57,Brake,18508
2738,2221,26-02-2023 05:28,Electrical,3756
2739,1765,22-05-2023 05:31,electrical,18928
2740,6590,09-02-2024 09:20,electrical,14465
2741,4913,30-06-2023 04:18,BRAKE,14724
2742,6342,05-03-2024 04:49,BRAKE,4435
2743,4851,03-01-2024 15:19,Electrical,14681
2744,754,29-09-2023 20:38,ENGINE,17552
2745,3199,15-12-2023 07:24,ENGINE,8245
2746,1107,26-10-2023 01:51,BRAKE,15532
2747,4577,16-05-2023 12:43,Engine,8091
2748,5509,24-07-2023 15:26,Electrical,5082
2749,3119,10-03-2023 12:21,Engine,19940
2750,5985,19-11-2023 11:55,electrical,8584
2751,2453,12-04-2023 00:54,Engine,6997
2752,591,20-02-2023 22:30,Electrical,9887
2753,667,18-12-2023 18:54,Engine,17483
2754,5342,16-12-2023 07:11,Engine,9875
2755,5,10-11-2023 03:28,Engine,16777
2756,6295,25-03-2024 06:49,ENGINE,15982
2757,1710,23-09-2023 19:10,electrical,6130
2758,5417,26-01-2023 10:48,BRAKE,2325
2759,469,02-12-2023 00:30,ENGINE,9941
2760,4289,13-05-2023 14:58,Engine,12982
2761,2761,22-02-2024 03:55,ENGINE,5058
2762,3383,09-01-2023 08:51,Brake,8110
2763,3554,30-06-2023 09:35,BRAKE,3713
2764,3888,28-03-2023 03:46,Electrical,12864
2765,4934,10-08-2023 15:15,Electrical,2928
2766,5463,03-02-2024 15:01,Brake,13514
2767,6055,29-07-2023 21:43,electrical,8091
2768,5584,09-08-2023 01:36,ENGINE,1387
2769,657,29-02-2024 23:41,BRAKE,11106
2770,6670,24-04-2023 11:48,BRAKE,17967
2771,527,19-01-2023 06:22,Electrical,11101
2772,3055,13-02-2023 12:47,electrical,9201
2773,5674,02-07-2023 20:02,electrical,5820
2774,1476,04-09-2023 09:00,BRAKE,3772
2775,3046,04-06-2023 06:28,ENGINE,1422
2776,1653,10-12-2023 09:55,Engine,7821
2777,2556,24-01-2023 03:22,Engine,15994
2778,2266,02-01-2023 02:45,Brake,14708
2779,2246,21-01-2023 05:57,ENGINE,1651
2780,5112,25-02-2024 09:39,Brake,15159
2781,3034,14-12-2023 14:19,electrical,19468
2782,4576,21-02-2023 06:23,BRAKE,4280
2783,3347,03-02-2023 00:08,electrical,4540
2784,3762,21-06-2023 22:27,electrical,17683
2785,4716,25-08-2023 18:30,ENGINE,17152
2786,6566,02-03-2024 05:31,ENGINE,5284
2787,3565,29-05-2023 14:08,Electrical,1278
2788,3863,17-10-2023 03:05,BRAKE,9028
2789,5770,13-01-2023 00:14,Electrical,13098
2790,558,19-01-2024 04:56,ENGINE,6623
2791,1725,09-07-2023 20:42,electrical,7944
2792,2297,20-12-2023 18:13,BRAKE,12327
2793,6504,09-11-2023 23:19,BRAKE,6430
2794,4878,01-04-2023 04:21,Engine,8590
2795,1482,19-01-2023 01:34,BRAKE,14103
2796,1757,15-01-2024 13:46,BRAKE,5060
2797,905,04-07-2023 01:51,ENGINE,11968
2798,6398,29-12-2023 07:36,Electrical,16533
2799,1046,22-03-2023 11:40,BRAKE,11232
2800,5060,29-04-2023 03:19,BRAKE,13670
2801,1881,11-11-2023 02:06,ENGINE,3824
2802,1714,11-01-2023 07:45,Brake,9018
2803,5487,10-07-2023 20:46,electrical,3137
2804,3752,21-02-2023 07:17,Engine,6349
2805,3525,11-04-2023 01:23,Brake,15550
2806,3921,11-03-2023 01:15,BRAKE,3139
2807,5518,29-07-2023 05:23,Electrical,1124
2808,3047,12-04-2023 02:25,electrical,8431
2809,3439,11-05-2023 17:32,Engine,15843
2810,153,14-03-2023 16:27,Engine,8525
2811,3443,24-06-2023 12:06,Electrical,8085
2812,4082,27-12-2023 03:57,ENGINE,13447
2813,4828,08-11-2023 02:53,electrical,10743
2814,3310,01-03-2023 07:51,Engine,2254
2815,6465,08-01-2024 14:04,Brake,18986
2816,2662,19-11-2023 00:36,electrical,10164
2817,4934,05-12-2023 20:46,Electrical,3585
2818,4228,15-05-2023 13:24,Brake,10249
2819,6252,21-03-2023 00:42,ENGINE,4309
2820,530,06-01-2023 00:43,electrical,14799
2821,3197,27-11-2023 18:05,Electrical,5126
2822,1763,07-04-2023 15:12,electrical,8499
2823,4624,10-11-2023 02:05,ENGINE,3241
2824,3013,10-01-2024 05:01,Engine,8630
2825,4868,02-07-2023 17:07,BRAKE,11253
2826,3813,04-03-2023 07:50,ENGINE,19957
2827,1726,13-02-2024 23:51,Electrical,14263
2828,123,15-03-2023 07:42,Engine,16912
2829,23,14-05-2023 10:13,Electrical,1234
2830,6963,17-06-2023 23:15,electrical,14323
2831,5572,25-01-2023 21:08,electrical,16254
2832,1429,09-09-2023 04:15,Electrical,16720
2833,5474,03-03-2024 23:00,Brake,18355
2834,1787,31-08-2023 04:52,Engine,3172
2835,6386,27-04-2023 00:20,Brake,6105
2836,3674,27-02-2023 03:47,ENGINE,11705
2837,4455,20-01-2023 08:00,electrical,16652
2838,5787,11-01-2023 17:16,Brake,11840
2839,4372,06-03-2024 10:47,Brake,2611
2840,5805,06-10-2023 16:55,ENGINE,13126
2841,4068,27-04-2023 09:28,BRAKE,15171
2842,3493,22-05-2023 13:30,Brake,8473
2843,3672,12-01-2024 01:10,Engine,4811
2844,4499,18-06-2023 16:55,BRAKE,5185
2845,6774,18-02-2023 06:48,ENGINE,17902
2846,4242,17-08-2023 03:12,electrical,1456
2847,4331,29-09-2023 09:07,ENGINE,12471
2848,2822,04-02-2024 07:03,BRAKE,14769
2849,5903,12-03-2023 11:08,Brake,17837
2850,742,24-02-2024 08:35,Electrical,11238
2851,6578,22-03-2024 18:14,Engine,7708
2852,1472,30-03-2024 17:11,BRAKE,4639
2853,2209,11-01-2023 15:57,Brake,18364
2854,1353,08-03-2024 01:23,BRAKE,8765
2855,2913,23-10-2023 15:40,Brake,19215
2856,3003,29-10-2023 14:01,Engine,3869
2857,4841,04-06-2023 23:55,electrical,14839
2858,1937,07-03-2023 08:57,electrical,12309
2859,3445,16-12-2023 20:59,Engine,15836
2860,6000,15-07-2023 04:26,Electrical,9095
2861,3422,02-09-2023 08:08,electrical,6744
2862,5544,18-12-2023 08:27,BRAKE,7470
2863,2320,28-05-2023 17:08,ENGINE,2291
2864,6421,27-08-2023 10:07,Brake,3865
2865,6187,21-01-2023 15:52,BRAKE,15985
2866,2727,03-02-2023 08:15,Engine,18935
2867,2230,16-02-2023 03:00,Electrical,15422
2868,6729,10-10-2023 15:18,electrical,3348
