snapshot_id,snapshot_date,dealership_id,model_id,stock_on_hand
608,2023-03-18 14:54:50,26,44,12.0
609,2023-08-01 22:10:42,30,44,6.0
610,2023-06-12 04:24:34,21,39,39.0
611,2023-12-09 18:47:31,29,6,30.0
612,2023-12-29 02:03:36,24,29,34.0
613,2023-11-15 12:58:12,15,10,36.0
614,2023-10-03 06:16:07,27,16,23.0
615,2023-10-09 19:08:31,12,34,9.0
616,2023-08-07 22:20:37,5,31,22.0
617,2023-12-19 21:16:18,7,36,12.0
618,2023-02-28 03:19:58,22,41,22.0
619,2023-04-18 17:53:59,27,5,20.0
620,2023-10-22 13:45:15,15,33,2.0
621,2023-05-07 10:35:04,7,43,24.0
622,2023-08-02 06:39:35,13,19,9.0
623,2023-10-03 21:25:32,25,32,34.0
624,2023-12-03 01:30:43,3,23,2.0
625,2023-08-08 12:08:13,26,3,25.0
626,2023-02-25 09:09:33,23,1,23.0
627,2023-08-26 19:25:00,13,36,32.0
628,2023-01-15 22:35:06,26,41,29.0
629,2023-07-11 21:13:41,3,28,22.0
630,2023-06-07 22:20:19,29,48,11.0
631,2023-01-17 14:42:47,2,39,13.0
632,2023-10-18 09:14:24,28,5,7.0
633,2023-11-06 02:24:34,23,13,15.0
634,2023-05-21 03:47:28,4,11,9.0
635,2023-11-07 19:50:00,17,46,27.0
636,2023-02-07 13:54:09,6,22,19.0
637,2023-04-11 04:03:04,11,49,18.0
638,2023-08-01 18:13:32,6,23,25.0
639,2023-05-26 18:42:59,22,12,16.0
640,2023-12-19 10:15:29,2,21,19.0
641,2023-03-04 08:24:19,17,19,35.0
642,2023-07-26 06:51:07,3,5,6.0
643,2023-10-20 04:10:18,12,24,1.0
644,2023-12-07 21:45:30,14,30,23.0
645,2023-01-31 20:15:21,2,8,38.0
646,2023-11-29 06:15:49,22,2,28.0
647,2023-12-25 21:21:50,29,49,5.0
648,2023-07-30 18:52:26,28,34,23.0
649,2023-12-11 23:09:42,22,23,1.0
650,2023-05-21 23:58:58,29,3,5.0
651,2023-08-30 07:21:06,5,24,32.0
652,2023-06-28 13:50:51,10,18,25.0
653,2023-02-20 09:34:49,10,47,29.0
654,2023-01-23 16:03:35,21,37,30.0
655,2023-06-23 16:07:32,9,49,16.0
656,2023-09-27 10:34:59,30,31,27.0
657,2023-01-12 07:48:54,21,14,28.0
658,2023-05-29 19:21:10,13,1,23.0
659,2023-10-11 07:38:52,10,14,
660,2023-11-15 16:39:04,6,41,1.0
661,2023-05-22 19:36:24,11,5,18.0
662,2023-10-29 15:18:12,4,31,23.0
663,2023-11-19 06:45:00,26,31,18.0
664,2023-01-16 06:09:15,14,30,34.0
665,2023-01-12 09:29:48,30,36,5.0
666,2023-02-21 11:56:39,17,1,9.0
667,2023-08-29 12:12:57,20,3,18.0
668,2023-01-06 13:47:12,2,20,17.0
669,2023-11-03 10:19:36,10,43,29.0
670,2023-03-31 09:17:27,3,48,37.0
671,2023-03-17 16:59:33,7,43,27.0
672,2023-10-14 18:13:35,7,21,3.0
673,2023-12-04 22:15:27,1,30,29.0
674,2023-03-03 01:30:20,8,42,
675,2023-04-14 05:22:42,23,44,33.0
676,2023-10-10 14:21:54,1,30,3.0
677,2023-05-24 23:23:35,8,5,34.0
678,2023-10-08 22:36:52,14,10,27.0
679,2023-05-12 23:12:25,14,24,34.0
680,2023-03-01 01:48:58,2,45,11.0
681,2023-06-22 07:13:01,8,39,32.0
682,2023-11-04 14:42:14,19,48,32.0
683,2023-04-24 10:09:56,10,6,34.0
684,2023-12-05 06:39:51,7,10,29.0
685,2023-01-01 07:21:45,13,42,4.0
686,2023-12-01 04:09:13,22,43,2.0
687,2023-06-25 02:07:47,21,10,6.0
688,2023-06-05 05:41:53,15,25,5.0
689,2023-12-21 07:37:38,11,14,34.0
690,2023-08-02 06:46:31,26,47,1.0
691,2023-07-01 03:01:50,14,39,22.0
692,2023-11-09 23:29:14,11,13,30.0
693,2023-07-16 15:17:00,2,11,18.0
694,2023-10-03 18:45:21,2,39,19.0
695,2023-04-14 04:52:56,29,11,14.0
696,2023-07-25 10:40:31,12,46,27.0
697,2023-07-20 18:04:03,15,49,27.0
698,2023-05-05 03:23:36,17,16,34.0
699,2023-10-18 13:04:33,14,33,30.0
700,2023-01-15 16:07:13,25,41,22.0
701,2023-02-12 15:33:35,16,41,2.0
702,2023-06-01 12:18:32,27,32,39.0
703,2023-12-20 03:59:07,8,10,17.0
704,2023-01-24 10:49:42,24,15,24.0
705,2023-02-23 16:24:06,17,16,37.0
706,2023-10-19 20:03:28,5,43,1.0
707,2023-04-07 23:11:40,12,27,3.0
708,2023-01-26 13:56:26,6,49,29.0
709,2023-12-30 01:45:41,18,45,13.0
710,2023-08-12 11:26:52,26,32,10.0
711,2023-12-27 08:13:10,5,6,20.0
712,2023-08-20 05:15:06,6,47,0.0
713,2023-07-14 19:20:13,9,48,31.0
714,2023-05-02 06:44:21,15,36,8.0
715,2023-09-02 19:48:53,10,8,10.0
716,2023-06-12 13:02:57,17,25,21.0
717,2023-03-06 21:37:03,29,7,17.0
718,2023-04-17 08:39:49,26,17,38.0
719,2023-06-19 08:39:47,19,48,39.0
720,2023-08-17 05:08:40,12,30,33.0
721,2023-02-27 02:49:50,9,2,33.0
722,2023-06-13 04:43:39,15,17,33.0
723,2023-11-05 04:38:52,14,4,32.0
724,2023-12-17 00:07:00,1,26,22.0
725,2023-12-13 04:04:00,17,14,
726,2023-10-15 10:38:43,1,8,19.0
727,2023-09-18 09:44:53,23,5,23.0
728,2023-04-14 16:46:41,29,5,32.0
729,2023-09-19 23:08:30,21,5,11.0
730,2023-03-31 19:33:24,22,27,17.0
731,2023-06-05 10:28:54,13,5,12.0
732,2023-06-20 16:47:13,30,3,6.0
733,2023-11-02 17:51:33,8,38,39.0
734,2023-12-22 02:20:37,30,30,6.0
735,2023-06-15 03:33:08,13,1,21.0
736,2023-12-05 11:06:12,16,8,13.0
737,2023-09-22 19:28:29,2,13,18.0
738,2023-12-14 22:04:34,13,20,12.0
739,2023-06-28 14:08:30,18,6,23.0
740,2023-11-13 10:16:41,3,50,24.0
741,2023-12-29 22:08:14,13,50,5.0
742,2023-01-31 00:24:09,19,48,18.0
743,2023-04-26 11:31:06,13,8,7.0
744,2023-07-25 23:15:59,19,30,21.0
745,2023-12-08 02:40:43,4,49,25.0
746,2023-10-23 17:28:49,19,40,24.0
747,2023-03-20 09:54:30,18,15,
748,2023-12-20 03:56:16,25,10,37.0
749,2023-03-24 05:28:47,6,33,4.0
750,2023-05-17 17:34:45,19,9,35.0
751,2023-12-10 12:09:09,25,49,35.0
752,2023-09-01 02:34:10,4,33,10.0
753,2023-07-27 03:58:25,4,9,3.0
754,2023-04-16 18:16:59,24,14,37.0
755,2023-02-07 17:14:41,7,32,5.0
756,2023-08-25 05:04:29,7,37,27.0
757,2023-05-23 19:31:24,26,6,27.0
758,2023-11-11 08:13:28,23,5,9.0
759,2023-03-17 12:19:27,26,4,12.0
760,2023-09-13 23:22:34,16,48,26.0
761,2023-08-08 11:17:24,27,16,21.0
762,2023-02-25 14:25:58,16,10,29.0
763,2023-10-25 11:51:55,5,31,14.0
764,2023-02-10 08:52:04,15,31,6.0
765,2023-07-23 03:00:54,23,14,5.0
766,2023-01-04 00:37:00,4,13,6.0
767,2023-01-06 12:44:03,24,4,38.0
768,2023-02-22 10:19:03,25,46,4.0
769,2023-05-04 05:59:24,13,26,20.0
770,2023-09-04 20:55:54,28,24,19.0
771,2023-06-11 05:32:13,19,9,12.0
772,2023-05-31 05:25:13,7,35,3.0
773,2023-08-04 07:21:16,12,42,32.0
774,2023-05-01 23:51:54,26,15,39.0
775,2023-02-25 06:37:13,9,24,32.0
776,2023-05-22 14:56:41,17,31,22.0
777,2023-02-18 11:14:54,2,19,26.0
778,2023-04-22 03:06:28,16,2,
779,2023-02-05 21:03:54,7,2,39.0
780,2023-04-22 15:03:01,29,41,33.0
781,2023-07-13 01:43:32,18,36,6.0
782,2023-09-30 13:12:54,7,37,0.0
783,2023-02-11 06:08:27,1,34,26.0
784,2023-02-19 18:18:09,3,39,28.0
785,2023-02-06 19:55:32,21,19,34.0
786,2023-12-07 10:55:10,30,38,20.0
787,2023-02-09 19:47:43,28,23,9.0
788,2023-12-26 05:33:13,30,16,12.0
789,2023-12-14 22:52:31,11,46,28.0
790,2023-06-05 12:00:30,22,44,25.0
791,2023-04-03 10:25:22,15,6,7.0
792,2023-03-18 19:44:08,29,26,16.0
793,2023-05-13 06:16:31,25,22,38.0
794,2023-03-24 14:06:20,25,45,4.0
795,2023-11-27 06:56:53,3,47,5.0
796,2023-11-09 22:38:52,30,24,1.0
797,2023-11-22 00:53:13,24,46,20.0
798,2023-09-07 18:25:54,13,40,29.0
799,2023-12-18 11:12:38,4,21,21.0
800,2023-09-30 15:34:27,23,30,1.0
801,2023-06-02 06:13:17,22,11,29.0
802,2023-10-13 06:51:46,8,9,38.0
803,2023-01-02 16:06:15,22,12,38.0
804,2023-10-10 23:58:55,4,26,5.0
805,2023-03-08 03:12:28,18,38,20.0
806,2023-02-18 22:51:31,7,3,38.0
807,2023-10-15 11:20:42,11,33,2.0
808,2023-03-01 23:53:04,29,15,18.0
809,2023-10-26 21:04:37,27,47,29.0
810,2023-03-10 10:13:13,4,5,
811,2023-08-20 00:43:54,13,24,36.0
812,2023-11-23 21:56:42,9,11,5.0
813,2023-07-31 18:09:36,9,33,0.0
814,2023-01-22 22:13:40,23,23,19.0
815,2023-03-23 19:40:22,21,10,36.0
816,2023-10-10 19:37:02,19,43,22.0
817,2023-07-20 10:50:13,3,28,20.0
818,2023-12-07 14:39:41,25,39,10.0
819,2023-10-27 06:48:33,25,17,30.0
820,2023-05-19 00:48:26,12,44,13.0
821,2023-10-18 07:30:43,29,26,8.0
822,2023-03-17 21:34:02,11,25,24.0
823,2023-03-04 22:08:46,20,36,34.0
824,2023-10-10 14:23:13,11,12,34.0
825,2023-08-03 23:17:14,17,3,17.0
826,2023-11-30 21:50:56,29,50,33.0
827,2023-11-15 20:49:02,26,29,2.0
828,2023-06-16 12:36:50,21,44,21.0
829,2023-01-07 09:23:46,14,24,13.0
830,2023-03-28 23:26:22,16,19,39.0
831,2023-09-11 04:42:03,24,13,1.0
832,2023-10-22 06:55:34,10,16,23.0
833,2023-04-22 21:58:24,4,40,23.0
834,2023-10-04 19:33:44,10,27,25.0
835,2023-03-31 05:01:30,26,6,30.0
836,2023-03-23 01:27:01,20,42,37.0
837,2023-05-01 16:56:51,29,10,25.0
838,2023-02-14 00:24:34,12,38,36.0
839,2023-03-27 20:08:30,30,8,3.0
840,2023-05-26 01:53:54,9,18,17.0
841,2023-06-12 11:07:45,15,32,36.0
842,2023-10-30 03:06:57,9,17,18.0
843,2023-03-28 10:12:13,7,42,30.0
844,2023-11-04 12:54:03,26,2,25.0
845,2023-12-02 23:17:16,24,44,34.0
846,2023-11-06 03:08:47,12,20,37.0
847,2023-08-23 18:32:41,28,10,0.0
848,2023-01-21 13:57:24,20,9,38.0
849,2023-12-03 10:27:20,24,48,23.0
850,2023-09-07 12:45:53,14,39,22.0
851,2023-05-14 10:49:05,22,41,1.0
852,2023-01-14 16:00:59,16,25,34.0
853,2023-05-31 04:32:37,29,25,32.0
854,2023-11-29 02:11:08,19,24,36.0
855,2023-03-19 22:20:14,23,6,17.0
856,2023-01-23 22:07:05,3,30,37.0
857,2023-03-28 03:05:21,11,10,7.0
858,2023-12-13 06:03:55,23,39,33.0
859,2023-04-04 11:50:13,21,31,6.0
860,2023-03-31 01:20:20,20,18,11.0
861,2023-06-26 17:38:56,19,43,3.0
862,2023-04-25 00:12:30,8,33,39.0
863,2023-07-09 19:19:33,20,19,33.0
864,2023-02-04 01:06:56,8,23,16.0
865,2023-08-11 19:39:46,26,5,39.0
866,2023-03-06 20:44:57,3,26,24.0
867,2023-10-04 10:12:20,10,29,25.0
868,2023-07-04 23:53:17,13,24,13.0
869,2023-08-07 05:49:13,9,6,20.0
870,2023-05-21 09:26:20,6,39,3.0
871,2023-10-25 08:59:24,15,4,25.0
872,2023-07-29 20:45:13,16,48,35.0
873,2023-08-06 23:16:53,5,42,12.0
874,2023-04-22 12:41:34,21,26,33.0
875,2023-05-06 04:22:03,13,15,0.0
876,2023-04-30 15:28:25,19,13,34.0
877,2023-06-07 12:08:39,2,40,22.0
878,2023-12-20 15:36:36,6,22,29.0
879,2023-01-13 11:43:57,27,13,2.0
880,2023-05-23 20:11:58,1,39,27.0
881,2023-12-18 13:47:38,15,17,31.0
882,2023-02-18 01:19:11,15,36,25.0
883,2023-02-06 12:26:40,14,39,1.0
884,2023-07-24 02:01:51,7,48,3.0
885,2023-07-15 11:27:32,5,25,22.0
886,2023-12-09 00:00:02,20,34,15.0
887,2023-05-05 16:37:07,25,21,13.0
888,2023-08-27 12:44:30,26,25,20.0
889,2023-01-11 07:08:14,16,25,7.0
890,2023-07-21 00:19:24,17,22,31.0
891,2023-07-05 04:24:23,11,23,37.0
892,2023-11-20 05:25:35,15,25,18.0
893,2023-11-04 03:27:50,20,14,35.0
894,2023-03-31 01:31:22,16,14,14.0
895,2023-11-27 21:43:48,3,26,1.0
896,2023-04-18 14:42:09,6,40,2.0
897,2023-11-30 04:25:25,21,30,29.0
898,2023-05-02 20:42:02,23,26,36.0
899,2023-02-17 01:43:01,13,38,8.0
900,2023-02-21 17:03:21,1,22,1.0
901,2023-05-03 15:54:33,29,39,9.0
902,2023-05-02 16:37:17,21,39,28.0
903,2023-12-26 19:43:54,14,34,35.0
904,2023-08-08 10:52:21,2,25,30.0
905,2023-05-25 06:01:17,2,36,39.0
906,2023-01-09 00:37:44,27,13,10.0
907,2023-04-16 09:48:58,15,29,20.0
908,2023-01-19 06:10:15,27,42,17.0
909,2023-02-19 08:04:23,18,9,33.0
910,2023-02-11 14:17:04,9,15,33.0
911,2023-07-03 17:03:48,26,31,34.0
912,2023-09-06 05:03:59,3,44,21.0
913,2023-10-15 04:47:33,4,27,7.0
914,2023-01-16 17:19:16,15,31,14.0
915,2023-07-31 17:22:15,5,10,34.0
916,2023-08-31 02:44:02,30,37,5.0
917,2023-10-28 17:12:21,20,7,23.0
918,2023-01-10 16:39:26,20,32,
919,2023-03-18 21:08:36,5,11,9.0
920,2023-04-21 11:25:51,10,48,26.0
921,2023-04-09 04:24:23,16,45,12.0
922,2023-04-05 00:25:55,25,28,23.0
923,2023-11-05 17:51:03,12,4,37.0
924,2023-07-28 08:19:57,25,48,20.0
925,2023-01-28 01:06:38,30,45,1.0
926,2023-12-09 00:21:05,14,31,31.0
927,2023-11-18 00:14:48,22,29,32.0
928,2023-06-29 14:04:12,11,33,36.0
929,2023-08-08 03:52:40,28,4,37.0
930,2023-09-27 05:13:50,30,47,27.0
931,2023-07-23 20:19:41,19,26,5.0
932,2023-11-27 09:38:33,6,31,15.0
933,2023-06-05 00:55:37,10,31,19.0
934,2023-08-03 06:07:24,20,27,39.0
935,2023-02-14 05:41:09,3,25,18.0
936,2023-12-10 03:06:55,22,48,25.0
937,2023-05-01 17:51:31,15,36,25.0
938,2023-02-06 09:33:07,11,49,31.0
939,2023-04-07 14:36:28,22,31,33.0
940,2023-08-15 17:40:05,2,43,21.0
941,2023-05-15 17:43:00,25,37,10.0
942,2023-04-26 01:45:57,24,45,30.0
943,2023-05-04 11:00:22,6,44,16.0
944,2023-04-03 12:12:06,17,23,10.0
945,2023-10-24 13:12:08,28,35,16.0
946,2023-08-08 06:08:39,18,4,9.0
947,2023-04-04 02:49:51,4,28,35.0
948,2023-04-10 19:11:33,23,42,30.0
949,2023-04-16 20:46:19,9,41,8.0
950,2023-01-06 18:21:35,10,42,19.0
951,2023-05-03 04:14:29,21,13,15.0
952,2023-12-14 18:10:21,26,1,26.0
953,2023-11-01 18:52:36,2,12,9.0
954,2023-11-16 10:58:40,29,43,0.0
955,2023-04-25 08:10:32,11,40,14.0
956,2023-10-19 12:30:00,11,26,29.0
957,2023-05-20 14:32:24,11,46,4.0
958,2023-05-10 01:44:30,1,46,24.0
959,2023-05-09 14:57:30,26,23,10.0
960,2023-02-08 13:04:23,14,49,33.0
961,2023-10-07 10:37:00,29,22,4.0
962,2023-06-07 14:59:37,30,28,30.0
963,2023-06-11 00:19:40,1,17,36.0
964,2023-02-12 10:17:22,21,6,1.0
965,2023-05-09 18:42:56,30,14,17.0
966,2023-02-02 07:22:18,23,50,29.0
967,2023-05-03 09:26:51,25,17,17.0
968,2023-05-11 18:54:19,9,38,29.0
969,2023-08-21 19:17:27,24,5,4.0
970,2023-12-30 08:07:50,1,13,15.0
971,2023-12-27 14:17:00,21,48,4.0
972,2023-06-16 19:39:48,22,9,0.0
973,2023-05-04 17:11:05,22,44,36.0
974,2023-05-18 01:12:38,4,42,29.0
975,2023-04-06 07:13:45,1,26,29.0
976,2023-02-15 15:52:03,19,13,34.0
977,2023-05-07 15:48:56,10,19,34.0
978,2023-02-25 04:27:06,15,48,15.0
979,2023-11-13 07:33:13,20,17,17.0
980,2023-08-30 10:38:37,4,16,37.0
981,2023-02-25 23:22:41,29,30,38.0
982,2023-08-03 18:51:04,20,32,16.0
983,2023-03-12 21:51:04,14,14,28.0
984,2023-12-16 20:11:32,5,48,37.0
985,2023-05-08 06:37:14,29,15,11.0
986,2023-03-31 05:37:04,15,12,13.0
987,2023-12-19 21:29:58,15,37,22.0
988,2023-06-16 09:15:53,27,11,21.0
989,2023-09-07 16:30:33,25,5,8.0
990,2023-08-08 09:53:55,16,11,33.0
991,2023-07-23 04:59:33,16,34,15.0
992,2023-01-23 03:39:40,4,19,16.0
993,2023-01-18 10:43:14,25,26,11.0
994,2023-02-04 11:44:05,9,26,8.0
995,2023-02-01 09:23:08,1,17,8.0
996,2023-04-11 00:47:53,5,31,33.0
997,2023-02-24 13:23:17,9,19,12.0
998,2023-06-21 19:27:48,20,44,26.0
999,2023-01-11 13:01:53,5,20,27.0
1000,2023-01-24 19:23:37,4,23,4.0
1001,2023-01-08 13:36:57,29,25,0.0
1002,2023-07-25 17:07:29,16,28,27.0
1003,2023-11-11 19:51:50,2,37,2.0
1004,2023-08-13 01:25:21,26,12,7.0
1005,2023-03-17 21:04:11,16,48,3.0
1006,2023-02-17 13:22:29,18,1,29.0
1007,2023-09-23 02:40:36,2,2,21.0
1008,2023-09-08 14:58:27,16,10,2.0
1009,2023-12-20 01:54:46,29,34,4.0
1010,2023-09-06 06:41:27,1,32,39.0
1011,2023-08-31 20:05:03,16,25,0.0
1012,2023-06-02 06:53:07,3,10,30.0
1013,2023-06-26 02:49:36,15,50,30.0
1014,2023-03-24 14:55:12,30,1,35.0
1015,2023-04-25 10:14:18,11,32,31.0
1016,2023-08-29 21:34:56,10,37,29.0
1017,2023-03-29 14:04:36,17,12,28.0
1018,2023-04-19 01:10:11,4,49,37.0
1019,2023-02-10 08:27:24,17,18,30.0
1020,2023-03-24 21:49:17,4,30,2.0
1021,2023-12-04 16:25:12,19,13,1.0
1022,2023-05-02 08:16:46,25,3,27.0
1023,2023-03-05 18:19:25,1,21,6.0
1024,2023-02-26 09:36:54,14,42,37.0
1025,2023-07-19 14:25:14,24,14,27.0
1026,2023-12-04 14:27:35,11,40,30.0
1027,2023-02-20 02:54:13,25,10,20.0
1028,2023-07-20 18:45:19,28,2,19.0
1029,2023-04-19 12:47:39,7,45,34.0
1030,2023-03-01 20:23:08,17,37,19.0
1031,2023-02-08 09:34:17,4,11,9.0
1032,2023-12-15 13:44:44,10,1,5.0
1033,2023-02-08 14:50:40,17,26,0.0
1034,2023-12-06 18:01:59,4,42,29.0
1035,2023-06-29 16:53:18,19,13,14.0
1036,2023-12-19 00:24:41,18,28,13.0
1037,2023-02-27 21:05:38,17,36,13.0
1038,2023-01-31 19:08:11,6,21,39.0
1039,2023-06-25 14:44:51,28,10,7.0
1040,2023-10-03 03:38:55,7,12,4.0
1041,2023-09-05 14:36:23,6,46,21.0
1042,2023-10-25 17:49:03,25,27,4.0
1043,2023-07-04 22:20:42,12,3,15.0
1044,2023-09-21 14:36:00,9,28,12.0
1045,2023-06-17 23:46:58,18,2,29.0
1046,2023-11-11 00:03:01,2,28,1.0
1047,2023-08-10 06:55:10,25,31,24.0
1048,2023-01-26 08:57:51,17,43,39.0
1049,2023-06-29 18:48:46,21,21,1.0
1050,2023-07-06 00:16:56,1,7,31.0
1051,2023-12-16 08:16:33,23,50,30.0
1052,2023-08-16 02:43:12,9,31,0.0
1053,2023-08-28 23:22:54,6,14,35.0
1054,2023-03-02 14:34:01,30,39,16.0
1055,2023-08-26 08:53:06,2,39,14.0
1056,2023-09-25 14:03:47,6,9,35.0
1057,2023-05-13 04:29:30,9,23,13.0
1058,2023-11-02 04:23:32,3,12,27.0
1059,2023-12-16 16:05:54,16,29,17.0
1060,2023-03-09 11:44:12,25,38,
1061,2023-04-26 11:55:54,24,39,22.0
1062,2023-06-08 09:35:13,15,22,33.0
1063,2023-10-14 01:39:50,29,4,
1064,2023-05-29 10:05:29,12,48,16.0
1065,2023-02-07 16:00:49,23,7,0.0
1066,2023-04-15 02:20:06,8,40,31.0
1067,2023-09-02 00:58:46,26,8,0.0
1068,2023-04-26 11:08:42,6,35,18.0
1069,2023-08-21 15:22:14,3,9,17.0
1070,2023-03-03 00:23:30,23,13,33.0
1071,2023-02-27 02:56:11,4,39,0.0
1072,2023-01-04 00:15:02,27,20,26.0
1073,2023-07-06 05:46:24,10,21,7.0
1074,2023-09-16 00:47:21,14,47,14.0
1075,2023-03-09 08:15:28,21,19,33.0
1076,2023-04-06 01:46:12,24,2,21.0
1077,2023-04-09 19:10:39,15,44,4.0
1078,2023-01-16 13:04:14,7,40,35.0
1079,2023-05-05 02:25:05,7,30,27.0
1080,2023-02-06 13:30:16,8,23,18.0
1081,2023-08-03 03:52:30,10,40,18.0
1082,2023-08-21 23:44:06,19,13,13.0
1083,2023-08-04 13:26:55,19,33,27.0
1084,2023-11-25 09:27:47,2,32,18.0
1085,2023-08-02 03:20:20,15,28,21.0
1086,2023-01-21 00:19:47,1,24,39.0
1087,2023-05-16 14:33:03,10,42,8.0
1088,2023-09-03 19:40:11,6,28,16.0
1089,2023-09-19 12:21:32,22,30,12.0
1090,2023-08-23 05:28:32,13,41,13.0
1091,2023-01-16 09:32:43,10,29,11.0
1092,2023-02-09 21:27:19,12,34,11.0
1093,2023-02-06 00:51:46,24,22,22.0
1094,2023-12-08 00:21:03,30,25,39.0
1095,2023-10-16 17:00:13,6,14,9.0
1096,2023-12-18 22:39:49,6,10,0.0
1097,2023-06-11 05:00:40,1,10,5.0
1098,2023-08-01 05:57:10,12,8,0.0
1099,2023-06-03 23:59:20,23,14,24.0
1100,2023-12-13 13:36:15,23,45,10.0
1101,2023-02-23 02:49:29,10,38,28.0
1102,2023-09-28 19:43:14,25,32,37.0
1103,2023-11-20 21:44:32,14,45,16.0
1104,2023-10-09 08:31:00,15,32,1.0
1105,2023-02-07 16:59:43,28,3,23.0
1106,2023-03-21 21:14:26,23,20,19.0
1107,2023-09-22 11:31:33,24,13,8.0
1108,2023-12-17 16:03:35,4,23,23.0
1109,2023-05-20 09:14:18,25,19,3.0
1110,2023-12-18 23:10:36,30,16,29.0
1111,2023-04-03 23:34:11,1,36,35.0
1112,2023-07-22 21:13:08,8,35,7.0
1113,2023-07-11 21:12:20,3,47,35.0
1114,2023-10-22 06:34:11,14,47,30.0
1115,2023-05-19 11:55:15,17,50,30.0
1116,2023-02-12 00:39:31,2,7,37.0
1117,2023-04-03 06:45:55,15,37,36.0
1118,2023-05-04 00:09:23,6,8,34.0
1119,2023-02-27 14:27:00,5,25,19.0
1120,2023-02-13 07:46:25,14,23,2.0
1121,2023-05-05 09:04:49,19,10,2.0
1122,2023-11-21 07:47:29,9,30,25.0
1123,2023-10-27 12:54:45,8,33,24.0
1124,2023-05-21 17:30:41,29,11,18.0
1125,2023-09-18 22:37:08,3,35,4.0
1126,2023-05-29 07:38:39,18,27,15.0
1127,2023-01-01 06:46:03,8,3,35.0
1128,2023-07-05 14:51:18,16,47,30.0
1129,2023-04-12 15:50:06,30,49,9.0
1130,2023-01-24 16:19:50,15,50,37.0
1131,2023-03-01 22:30:52,21,8,8.0
1132,2023-01-17 00:44:09,15,13,29.0
1133,2023-05-02 09:09:40,16,42,23.0
1134,2023-03-06 10:27:28,25,3,
1135,2023-01-18 08:14:07,1,20,4.0
1136,2023-05-15 14:29:15,10,46,4.0
1137,2023-12-14 20:03:42,19,45,34.0
1138,2023-08-01 01:35:04,5,35,15.0
1139,2023-05-25 13:47:10,18,13,24.0
1140,2023-12-27 08:48:13,3,20,30.0
1141,2023-10-16 21:12:16,4,24,3.0
1142,2023-07-05 17:23:13,4,9,5.0
1143,2023-08-01 15:25:39,11,30,2.0
1144,2023-12-07 01:19:43,9,25,1.0
1145,2023-05-01 05:28:13,1,16,1.0
1146,2023-10-30 06:09:17,28,8,
1147,2023-06-18 15:56:42,25,44,35.0
1148,2023-10-24 11:37:04,16,28,37.0
1149,2023-03-02 22:21:22,9,12,18.0
1150,2023-12-14 12:43:18,11,24,8.0
1151,2023-12-05 08:52:09,6,49,15.0
1152,2023-03-12 22:49:18,27,29,38.0
1153,2023-07-30 06:52:34,17,15,14.0
1154,2023-03-25 13:19:15,27,18,9.0
1155,2023-03-20 21:41:21,29,7,20.0
1156,2023-09-29 17:57:06,12,13,27.0
1157,2023-08-30 17:19:36,22,19,32.0
1158,2023-12-27 23:40:02,8,48,32.0
1159,2023-10-03 02:50:34,16,43,8.0
1160,2023-07-16 03:54:12,5,5,32.0
1161,2023-08-18 00:29:05,21,26,34.0
1162,2023-01-02 00:55:43,1,2,1.0
1163,2023-05-31 19:39:47,17,33,31.0
1164,2023-10-08 03:10:03,24,48,0.0
1165,2023-08-30 18:49:00,29,37,0.0
1166,2023-01-23 15:06:46,21,25,37.0
1167,2023-12-05 14:05:01,8,25,27.0
1168,2023-01-14 04:13:42,10,39,3.0
1169,2023-01-09 18:46:35,18,30,7.0
1170,2023-10-10 12:32:34,15,41,9.0
1171,2023-06-05 01:29:40,20,4,3.0
1172,2023-08-03 14:31:44,13,19,27.0
1173,2023-08-17 09:57:13,27,27,28.0
1174,2023-11-19 13:45:13,30,47,1.0
1175,2023-07-16 22:54:23,10,39,37.0
1176,2023-06-11 14:25:13,9,24,8.0
1177,2023-05-29 23:47:54,13,50,15.0
1178,2023-05-25 11:19:44,3,37,12.0
1179,2023-09-04 10:16:09,22,25,8.0
1180,2023-06-01 22:28:24,27,29,26.0
1181,2023-12-11 06:56:48,23,31,22.0
1182,2023-05-22 01:08:48,3,45,22.0
1183,2023-09-22 18:28:51,1,35,5.0
1184,2023-08-26 20:15:31,2,28,18.0
1185,2023-02-04 01:23:29,11,38,37.0
1186,2023-04-28 22:13:28,14,44,15.0
1187,2023-10-16 14:39:57,10,50,38.0
1188,2023-10-24 04:27:36,7,50,22.0
1189,2023-07-04 01:08:44,23,4,17.0
1190,2023-01-19 04:52:12,28,28,32.0
1191,2023-11-10 17:33:37,1,31,31.0
1192,2023-04-25 13:34:05,26,23,4.0
1193,2023-10-14 23:13:28,7,14,2.0
1194,2023-12-22 13:05:18,15,28,36.0
1195,2023-06-10 02:57:09,26,14,30.0
1196,2023-02-01 17:20:55,11,1,32.0
1197,2023-04-25 08:30:33,6,43,25.0
1198,2023-08-21 20:14:20,27,32,10.0
1199,2023-02-13 09:43:42,22,41,12.0
1200,2023-01-16 23:23:08,7,18,25.0
1201,2023-05-14 06:56:03,7,5,24.0
1202,2023-03-29 03:49:37,1,42,13.0
1203,2023-08-18 14:28:01,10,15,5.0
1204,2023-09-29 23:50:16,21,42,2.0
1205,2023-03-31 22:20:32,15,16,20.0
1206,2023-05-14 18:34:19,30,36,27.0
