inbound_id,dealership_id,model_id,inbound_date,quantity_received,source
503,16,21,2023-12-14 02:33:58,8.0,Plant
504,21,7,2023-03-07 04:56:27,15.0,Transfer
505,10,20,2023-07-10 21:51:49,,Transfer
506,20,49,2023-05-24 22:28:25,3.0,Transfer
507,30,14,2023-02-26 06:47:07,,Plant
508,20,20,2023-04-23 15:20:39,16.0,TRANSFER
509,11,5,2023-11-09 21:31:15,1.0,TRANSFER
510,28,31,2023-10-30 01:54:14,2.0,plant
511,28,12,2023-01-07 05:00:38,15.0,Transfer
512,9,12,2023-12-25 05:13:38,12.0,PLANT
513,1,2,2023-06-25 07:14:15,5.0,TRANSFER
514,16,26,2023-09-18 09:20:12,7.0,plant
515,4,4,2023-11-14 19:30:38,12.0,PLANT
516,22,30,2023-12-07 10:29:32,12.0,TRANSFER
517,29,34,2023-12-10 22:16:57,18.0,Plant
518,8,37,2023-07-06 13:29:19,15.0,TRANSFER
519,2,20,2023-02-25 17:37:51,1.0,Plant
520,14,2,2023-10-27 23:44:01,7.0,PLANT
521,24,45,2023-11-08 23:19:30,4.0,PLANT
522,9,35,2023-10-14 04:04:14,4.0,plant
523,24,15,2023-12-09 18:59:26,7.0,plant
524,14,48,2023-05-28 01:57:04,15.0,Plant
525,14,14,2023-09-22 10:59:13,17.0,TRANSFER
526,21,36,2023-05-06 05:25:16,12.0,TRANSFER
527,30,49,2023-10-01 20:21:14,6.0,plant
528,12,30,2023-04-29 16:45:04,16.0,TRANSFER
529,11,44,2023-01-21 06:49:09,19.0,plant
530,1,27,2023-12-20 11:29:14,16.0,Transfer
531,22,2,2023-02-10 06:53:56,9.0,Transfer
532,1,21,2023-12-29 13:23:17,5.0,TRANSFER
533,11,14,2023-05-30 11:04:34,13.0,TRANSFER
534,20,27,2023-01-11 08:12:15,5.0,plant
535,25,21,2023-12-17 21:42:22,13.0,Transfer
536,15,23,2023-08-21 08:38:27,9.0,plant
537,28,35,2023-01-15 14:38:38,14.0,Plant
538,21,48,2023-10-09 14:33:00,17.0,Transfer
539,23,8,2023-01-02 23:49:36,5.0,Transfer
540,9,12,2023-10-12 01:50:22,5.0,TRANSFER
541,20,28,2023-07-05 07:11:30,3.0,plant
542,21,41,2023-12-29 11:55:27,18.0,PLANT
543,22,33,2023-05-23 17:39:32,11.0,plant
544,17,33,2023-02-22 04:24:28,1.0,PLANT
545,10,9,2023-05-03 12:19:34,12.0,TRANSFER
546,15,15,2023-08-19 20:29:35,16.0,Transfer
547,12,10,2023-12-16 21:55:42,10.0,Plant
548,5,49,2023-01-21 23:10:48,10.0,TRANSFER
549,14,2,2023-04-29 02:08:52,,TRANSFER
550,10,3,2023-09-07 01:00:48,13.0,Transfer
551,20,23,2023-12-02 12:47:48,7.0,PLANT
552,1,10,2023-05-11 12:38:34,,PLANT
553,30,19,2023-04-18 17:23:12,18.0,Plant
554,16,41,2023-11-09 16:06:30,16.0,plant
555,4,18,2023-02-25 14:23:36,7.0,plant
556,5,35,2023-09-01 11:13:16,13.0,TRANSFER
557,9,41,2023-03-27 02:24:53,1.0,TRANSFER
558,17,43,2023-12-15 12:17:09,,plant
559,6,9,2023-06-03 00:06:53,15.0,Plant
560,24,31,2023-01-18 18:03:28,11.0,TRANSFER
561,25,30,2023-01-27 17:40:03,17.0,Plant
562,27,37,2023-04-20 03:36:37,10.0,PLANT
563,5,50,2023-06-02 15:23:13,13.0,Transfer
564,18,12,2023-08-27 08:54:58,6.0,Transfer
565,17,17,2023-08-14 17:00:21,17.0,Transfer
566,21,27,2023-07-17 06:54:21,6.0,Plant
567,11,21,2023-12-24 16:40:18,18.0,plant
568,3,49,2023-06-25 22:36:16,8.0,PLANT
569,6,48,2023-02-27 15:29:27,17.0,Plant
570,9,27,2023-12-03 10:13:50,1.0,plant
571,13,14,2023-11-02 12:22:39,17.0,plant
572,27,41,2023-02-12 12:28:23,19.0,PLANT
573,1,13,2023-04-03 06:28:31,7.0,plant
574,30,3,2023-11-22 19:27:22,8.0,Plant
575,15,24,2023-05-27 01:05:39,1.0,TRANSFER
576,20,32,2023-05-20 02:44:37,19.0,Plant
577,4,37,2023-12-30 05:28:46,8.0,plant
578,28,8,2023-06-13 06:48:13,1.0,plant
579,23,35,2023-06-24 15:06:40,2.0,Transfer
580,2,23,2023-09-11 05:00:37,11.0,plant
581,16,16,2023-07-17 02:16:59,1.0,PLANT
582,24,36,2023-05-31 01:32:16,,PLANT
583,29,9,2023-08-19 22:00:03,5.0,PLANT
584,6,39,2023-02-25 01:55:26,13.0,Plant
585,20,18,2023-09-26 16:20:46,13.0,Plant
586,15,49,2023-02-09 11:51:20,,plant
587,19,31,2023-12-06 09:26:29,11.0,PLANT
588,26,38,2023-10-29 21:50:59,15.0,Transfer
589,28,42,2023-06-28 18:49:29,4.0,Transfer
590,7,37,2023-08-23 06:49:55,7.0,Plant
591,25,47,2023-04-17 10:27:15,6.0,plant
592,11,34,2023-04-07 07:06:49,7.0,PLANT
593,18,47,2023-07-01 11:37:42,14.0,plant
594,8,41,2023-09-17 14:44:42,11.0,plant
595,2,6,2023-10-17 05:06:00,19.0,Transfer
596,27,36,2023-09-20 02:27:17,9.0,Transfer
597,12,14,2023-12-08 19:16:46,17.0,PLANT
598,22,41,2023-10-11 04:53:19,6.0,Transfer
599,30,24,2023-04-21 05:26:59,6.0,Transfer
600,8,33,2023-04-07 05:08:42,8.0,PLANT
601,1,42,2023-02-10 20:29:00,5.0,TRANSFER
602,7,50,2023-06-08 09:37:14,10.0,Transfer
603,9,19,2023-02-24 20:13:40,1.0,TRANSFER
604,22,29,2023-12-16 12:38:32,14.0,Transfer
605,22,6,2023-09-22 13:55:19,12.0,PLANT
606,9,3,2023-02-18 07:18:20,3.0,TRANSFER
607,2,18,2023-02-20 10:52:57,19.0,PLANT
608,4,21,2023-09-26 12:29:53,7.0,plant
609,14,29,2023-03-04 11:46:31,15.0,plant
610,14,42,2023-02-05 08:18:42,,PLANT
611,27,36,2023-08-04 17:42:57,19.0,TRANSFER
612,8,31,2023-09-22 11:12:49,16.0,PLANT
613,21,8,2023-02-20 16:05:30,13.0,plant
614,9,32,2023-06-24 09:46:27,,plant
615,3,16,2023-10-05 18:59:12,14.0,Plant
616,22,22,2023-12-23 03:59:00,9.0,TRANSFER
617,22,2,2023-01-11 13:50:18,19.0,TRANSFER
618,19,15,2023-03-11 05:43:34,1.0,Transfer
619,6,40,2023-07-18 03:07:29,3.0,TRANSFER
620,1,17,2023-01-10 03:20:04,11.0,plant
621,21,13,2023-02-26 05:28:05,17.0,PLANT
622,18,35,2023-02-27 20:35:12,19.0,plant
623,8,25,2023-10-18 16:21:51,1.0,TRANSFER
624,7,10,2023-08-30 21:07:28,16.0,PLANT
625,7,45,2023-06-01 05:35:13,2.0,Plant
626,10,11,2023-11-27 19:00:19,1.0,Transfer
627,4,33,2023-07-02 08:54:08,9.0,PLANT
628,30,14,2023-10-17 20:18:20,16.0,plant
629,18,34,2023-03-26 20:21:24,11.0,plant
630,19,22,2023-12-13 08:34:29,2.0,Plant
631,10,44,2023-01-04 14:43:37,17.0,Transfer
632,20,4,2023-11-15 07:24:51,5.0,Plant
633,19,44,2023-06-27 11:00:38,9.0,Transfer
634,3,26,2023-07-29 23:06:44,9.0,Plant
635,29,1,2023-11-01 21:52:08,13.0,plant
636,30,10,2023-06-10 04:51:24,10.0,Transfer
637,17,36,2023-03-02 07:41:49,2.0,Transfer
638,1,2,2023-04-15 13:57:28,14.0,Plant
639,24,29,2023-07-24 02:26:11,12.0,Transfer
640,8,25,2023-11-16 06:25:29,10.0,Transfer
641,17,23,2023-01-31 18:17:49,8.0,PLANT
642,4,30,2023-10-16 04:03:01,19.0,plant
643,2,25,2023-05-22 10:35:10,19.0,plant
644,17,13,2023-04-11 12:50:57,,TRANSFER
645,2,40,2023-04-03 14:52:34,11.0,plant
646,1,34,2023-09-16 15:33:45,3.0,plant
647,5,35,2023-05-14 13:41:21,8.0,plant
648,26,15,2023-07-19 01:30:16,,PLANT
649,28,39,2023-06-23 15:49:01,8.0,Plant
650,30,42,2023-09-17 03:53:35,13.0,plant
651,6,20,2023-10-09 18:34:19,1.0,TRANSFER
652,12,43,2023-04-04 09:34:43,6.0,plant
653,24,22,2023-07-08 01:43:00,2.0,PLANT
654,10,25,2023-12-25 19:51:29,13.0,Plant
655,8,14,2023-03-17 05:38:47,2.0,TRANSFER
656,14,19,2023-07-31 19:54:03,11.0,TRANSFER
657,4,46,2023-11-03 01:49:43,7.0,TRANSFER
658,19,22,2023-01-09 11:35:50,3.0,Transfer
659,28,23,2023-08-18 04:38:30,19.0,plant
660,5,1,2023-04-30 10:32:06,5.0,Plant
661,24,39,2023-06-30 03:39:31,10.0,plant
662,21,30,2023-04-22 13:47:01,11.0,Transfer
663,26,5,2023-09-22 23:33:15,5.0,Plant
664,7,30,2023-07-02 06:16:23,11.0,Plant
665,20,7,2023-01-11 18:05:43,1.0,plant
666,2,13,2023-11-03 06:09:39,1.0,PLANT
667,25,31,2023-03-19 15:55:44,13.0,PLANT
668,11,7,2023-04-09 16:40:01,8.0,Transfer
669,10,29,2023-05-05 08:10:43,14.0,plant
670,18,25,2023-06-09 01:40:56,14.0,Transfer
671,2,13,2023-05-03 03:30:42,17.0,Plant
672,14,48,2023-03-08 02:02:28,19.0,PLANT
673,24,15,2023-11-11 17:45:02,1.0,PLANT
674,10,30,2023-05-29 20:10:08,7.0,Transfer
675,6,7,2023-05-28 17:35:56,4.0,Plant
676,21,5,2023-07-30 08:42:44,10.0,PLANT
677,3,14,2023-02-16 13:24:58,1.0,plant
678,23,30,2023-02-27 11:54:18,17.0,Plant
679,16,23,2023-04-26 23:06:50,2.0,plant
680,8,16,2023-11-23 08:45:19,9.0,Plant
681,9,24,2023-03-29 11:01:02,7.0,Plant
682,11,43,2023-06-10 00:23:28,2.0,Transfer
683,16,21,2023-01-30 04:01:46,3.0,PLANT
684,2,43,2023-04-27 22:49:41,6.0,Plant
685,24,30,2023-02-08 08:03:39,16.0,TRANSFER
686,5,12,2023-05-18 10:45:36,13.0,TRANSFER
687,1,45,2023-10-16 08:12:33,17.0,Plant
688,30,40,2023-07-24 07:28:10,18.0,plant
689,26,30,2023-12-06 05:50:32,14.0,Transfer
690,23,38,2023-11-14 12:54:50,19.0,PLANT
691,30,22,2023-06-12 07:39:40,14.0,plant
692,15,2,2023-04-24 21:14:51,4.0,Plant
693,7,23,2023-10-20 01:34:04,18.0,TRANSFER
694,16,42,2023-02-04 23:46:38,9.0,Plant
695,26,23,2023-01-18 06:18:10,9.0,Plant
696,12,22,2023-09-14 01:51:20,6.0,Plant
697,19,30,2023-05-09 14:46:53,4.0,PLANT
698,15,27,2023-01-24 03:27:31,2.0,Plant
699,27,34,2023-07-14 22:43:32,2.0,PLANT
700,3,11,2023-03-05 15:46:55,13.0,TRANSFER
701,20,29,2023-06-16 21:37:58,2.0,TRANSFER
702,21,37,2023-11-29 07:15:47,4.0,Plant
703,21,6,2023-06-25 02:55:23,11.0,Transfer
704,5,16,2023-04-21 07:22:02,,Transfer
705,15,20,2023-01-10 05:07:23,9.0,Transfer
706,22,10,2023-09-09 22:29:29,1.0,Transfer
707,17,46,2023-08-06 15:07:05,3.0,PLANT
708,16,38,2023-11-06 19:22:04,5.0,PLANT
709,16,37,2023-05-21 05:52:44,2.0,plant
710,23,10,2023-02-19 15:13:09,19.0,TRANSFER
711,12,44,2023-02-14 03:32:40,8.0,plant
712,4,25,2023-05-25 07:49:27,5.0,Plant
713,29,22,2023-07-23 13:16:58,7.0,Plant
714,5,32,2023-05-09 15:15:08,1.0,PLANT
715,24,17,2023-06-30 05:13:52,15.0,Plant
716,29,26,2023-07-14 12:42:13,15.0,TRANSFER
717,8,16,2023-03-31 22:59:58,10.0,PLANT
718,12,10,2023-09-21 12:40:44,14.0,TRANSFER
719,5,17,2023-03-19 20:42:16,1.0,Transfer
720,11,2,2023-06-23 12:39:42,4.0,plant
721,29,2,2023-10-23 02:15:46,17.0,Plant
722,19,29,2023-06-16 18:00:50,8.0,plant
723,10,46,2023-07-17 22:55:56,,Plant
724,24,4,2023-06-20 17:09:29,14.0,PLANT
725,18,30,2023-11-11 09:57:47,17.0,PLANT
726,12,12,2023-05-18 11:41:24,13.0,Plant
727,9,34,2023-04-24 05:54:32,10.0,PLANT
728,22,14,2023-02-09 09:18:06,4.0,TRANSFER
729,10,24,2023-07-08 17:40:50,8.0,PLANT
730,20,24,2023-03-29 17:58:39,19.0,Plant
731,20,18,2023-05-27 09:45:08,13.0,Plant
732,19,25,2023-03-22 04:10:02,5.0,Transfer
733,27,25,2023-11-28 09:51:00,,TRANSFER
734,21,41,2023-05-01 06:31:22,1.0,TRANSFER
735,6,25,2023-01-13 19:04:55,16.0,Transfer
736,10,28,2023-08-15 13:04:01,9.0,PLANT
737,19,30,2023-03-06 02:48:07,12.0,Transfer
738,9,25,2023-05-06 09:40:00,19.0,Transfer
739,30,24,2023-11-09 03:20:20,15.0,TRANSFER
740,16,40,2023-06-02 06:14:58,1.0,Transfer
741,8,39,2023-11-07 05:02:44,17.0,Transfer
742,12,13,2023-01-06 05:01:44,12.0,plant
743,22,2,2023-01-25 17:15:40,12.0,plant
744,5,34,2023-08-04 10:31:26,11.0,plant
745,11,16,2023-01-17 12:47:55,1.0,PLANT
746,19,48,2023-07-07 09:29:30,14.0,PLANT
747,3,24,2023-06-17 21:34:24,16.0,Plant
748,24,50,2023-05-20 23:32:05,4.0,PLANT
749,22,2,2023-08-10 23:04:09,2.0,PLANT
750,26,29,2023-06-14 10:13:51,1.0,PLANT
751,15,39,2023-10-10 08:50:03,1.0,plant
752,30,39,2023-07-31 04:38:23,10.0,TRANSFER
753,27,17,2023-08-27 02:35:59,19.0,Transfer
754,22,23,2023-11-29 18:01:16,10.0,Plant
755,20,12,2023-01-31 03:03:01,11.0,TRANSFER
756,3,13,2023-05-24 03:37:16,6.0,Transfer
757,22,5,2023-06-24 05:59:07,10.0,plant
758,1,15,2023-11-24 03:00:38,10.0,plant
759,11,2,2023-08-19 13:40:41,6.0,TRANSFER
760,13,6,2023-06-09 18:54:49,1.0,PLANT
761,5,36,2023-09-09 11:51:32,10.0,PLANT
762,7,23,2023-11-27 14:46:20,15.0,PLANT
763,1,13,2023-09-20 11:23:50,10.0,plant
764,13,2,2023-09-08 19:01:53,6.0,Plant
765,10,5,2023-03-28 14:13:05,16.0,plant
766,28,40,2023-07-28 05:23:21,14.0,PLANT
767,20,16,2023-05-31 22:51:35,3.0,Transfer
768,18,39,2023-02-18 20:21:41,19.0,TRANSFER
769,13,35,2023-05-07 19:37:56,17.0,Plant
770,1,41,2023-02-27 07:15:30,14.0,TRANSFER
771,17,45,2023-08-29 19:29:55,11.0,Transfer
772,12,34,2023-04-12 01:29:27,10.0,Transfer
773,23,19,2023-03-12 11:51:05,10.0,TRANSFER
774,6,43,2023-11-19 01:13:10,18.0,plant
775,7,26,2023-09-02 11:27:40,6.0,Transfer
776,1,42,2023-09-18 15:52:56,10.0,Plant
777,10,43,2023-08-16 10:10:20,19.0,plant
778,28,17,2023-01-05 12:16:42,18.0,plant
779,3,49,2023-12-29 17:05:22,15.0,Plant
780,7,35,2023-10-11 12:00:53,18.0,Plant
781,10,12,2023-02-10 09:17:58,19.0,TRANSFER
782,10,35,2023-12-30 12:53:50,5.0,Plant
783,9,37,2023-03-05 03:51:29,8.0,Transfer
784,6,6,2023-04-14 01:50:35,13.0,Plant
785,24,10,2023-02-13 23:15:56,9.0,TRANSFER
786,9,43,2023-04-02 21:28:35,2.0,plant
787,23,23,2023-05-20 04:20:16,3.0,TRANSFER
788,9,19,2023-12-22 11:16:03,10.0,plant
789,27,43,2023-10-01 22:57:50,8.0,PLANT
790,10,8,2023-06-21 03:54:39,9.0,Transfer
791,29,9,2023-06-06 14:31:23,16.0,TRANSFER
792,4,3,2023-02-12 16:22:09,7.0,PLANT
793,25,33,2023-02-22 15:01:42,18.0,Plant
794,16,2,2023-12-22 16:32:46,15.0,TRANSFER
795,25,34,2023-07-11 19:27:12,3.0,Transfer
796,2,35,2023-12-24 09:39:33,4.0,plant
797,11,18,2023-03-11 09:19:30,7.0,PLANT
798,9,27,2023-04-02 04:39:35,14.0,Transfer
799,3,49,2023-05-02 20:48:55,1.0,TRANSFER
800,27,44,2023-12-14 16:56:27,4.0,TRANSFER
801,7,27,2023-03-03 04:38:14,,Plant
802,13,38,2023-02-12 12:39:34,12.0,Transfer
803,27,39,2023-06-06 23:29:04,14.0,plant
804,13,17,2023-03-03 11:46:32,12.0,plant
805,28,9,2023-01-11 08:10:26,3.0,plant
806,19,32,2023-10-20 02:16:55,19.0,TRANSFER
807,28,23,2023-02-06 16:05:52,15.0,TRANSFER
808,11,44,2023-12-11 04:06:34,6.0,Transfer
809,29,14,2023-01-29 23:38:07,10.0,TRANSFER
810,5,11,2023-08-06 07:57:16,2.0,TRANSFER
811,16,4,2023-09-29 05:57:20,14.0,plant
812,28,38,2023-05-09 03:12:46,,PLANT
813,2,48,2023-05-12 09:31:51,11.0,PLANT
814,10,16,2023-12-16 03:46:52,1.0,TRANSFER
815,10,36,2023-01-09 08:55:56,16.0,Transfer
816,19,25,2023-03-11 06:52:14,16.0,PLANT
817,26,5,2023-11-16 02:53:44,9.0,plant
818,20,10,2023-05-08 08:46:26,,TRANSFER
819,26,5,2023-01-25 23:04:38,12.0,plant
820,28,41,2023-11-12 17:38:38,9.0,TRANSFER
821,28,18,2023-10-05 01:20:44,12.0,Plant
822,6,23,2023-08-11 08:14:41,18.0,plant
823,27,38,2023-08-11 11:21:31,7.0,PLANT
824,22,14,2023-06-20 07:48:07,9.0,TRANSFER
825,16,23,2023-06-02 21:48:15,17.0,plant
826,13,48,2023-07-09 20:23:57,1.0,Plant
827,19,35,2023-11-21 23:50:20,2.0,plant
828,3,33,2023-12-03 19:23:40,13.0,Plant
829,9,38,2023-04-19 07:42:03,1.0,PLANT
830,10,1,2023-05-09 04:21:54,16.0,plant
831,16,6,2023-05-03 08:43:43,5.0,Transfer
832,18,21,2023-12-23 21:15:53,14.0,Plant
833,4,27,2023-07-31 08:36:41,10.0,TRANSFER
834,21,5,2023-12-02 18:02:44,13.0,Plant
835,24,27,2023-07-10 03:47:34,6.0,TRANSFER
836,24,44,2023-04-21 23:20:40,18.0,PLANT
837,22,6,2023-11-25 14:14:56,,TRANSFER
838,16,40,2023-10-04 14:26:05,7.0,Transfer
839,18,25,2023-07-13 13:12:04,13.0,Plant
840,26,5,2023-01-03 20:31:25,9.0,TRANSFER
841,29,15,2023-02-09 06:02:08,15.0,Transfer
842,10,46,2023-03-03 09:16:49,10.0,PLANT
843,1,48,2023-11-19 05:50:33,,Plant
844,23,38,2023-11-12 13:40:19,2.0,Transfer
845,10,17,2023-03-26 03:49:45,13.0,PLANT
846,17,17,2023-09-22 17:52:29,1.0,Plant
847,27,48,2023-04-20 04:33:38,1.0,Plant
848,19,33,2023-07-25 19:16:25,11.0,Plant
849,16,18,2023-11-04 12:37:50,18.0,Plant
850,25,36,2023-06-04 14:46:38,12.0,plant
851,6,3,2023-01-30 05:52:05,19.0,Transfer
852,8,25,2023-12-08 13:59:28,7.0,TRANSFER
853,30,35,2023-11-24 11:24:40,19.0,plant
854,16,45,2023-12-16 08:11:53,16.0,plant
855,12,20,2023-03-15 07:15:13,6.0,Plant
856,9,36,2023-07-18 00:21:11,12.0,TRANSFER
857,16,43,2023-05-10 21:54:16,17.0,Plant
858,7,31,2023-05-07 08:20:32,13.0,PLANT
859,8,21,2023-06-02 09:20:15,2.0,Transfer
860,20,37,2023-10-29 06:59:13,2.0,Plant
861,5,34,2023-04-22 14:59:27,8.0,Transfer
862,29,38,2023-04-23 12:28:18,19.0,PLANT
863,23,37,2023-07-19 08:13:46,1.0,plant
864,9,1,2023-04-27 08:04:08,16.0,TRANSFER
865,8,31,2023-10-08 16:59:07,6.0,plant
866,23,23,2023-10-22 17:54:58,6.0,TRANSFER
867,20,43,2023-09-11 16:25:48,9.0,PLANT
868,16,38,2023-01-20 14:18:00,8.0,plant
869,11,49,2023-01-21 09:39:10,4.0,Transfer
870,1,11,2023-11-02 19:00:10,19.0,plant
871,17,39,2023-07-21 03:47:50,1.0,Plant
872,12,48,2023-07-12 03:17:45,10.0,Plant
873,5,20,2023-07-18 17:31:23,6.0,Plant
874,14,37,2023-05-02 04:25:17,3.0,Transfer
875,7,7,2023-08-21 03:11:49,18.0,PLANT
876,27,35,2023-05-17 09:38:22,2.0,Transfer
877,28,2,2023-10-07 23:39:45,19.0,TRANSFER
878,24,33,2023-11-26 06:14:45,8.0,Plant
879,7,40,2023-03-14 19:04:09,14.0,TRANSFER
880,4,24,2023-01-07 03:54:03,,PLANT
881,15,39,2023-03-10 21:22:24,18.0,Transfer
882,27,10,2023-11-28 05:45:34,2.0,TRANSFER
883,30,46,2023-01-05 14:39:18,10.0,TRANSFER
884,7,9,2023-08-08 14:05:02,10.0,PLANT
885,22,43,2023-10-10 07:26:29,8.0,PLANT
886,24,33,2023-02-27 01:45:27,9.0,PLANT
887,9,21,2023-04-29 07:09:21,15.0,TRANSFER
888,1,14,2023-05-13 00:03:41,16.0,TRANSFER
889,2,50,2023-04-12 04:44:48,,plant
890,8,23,2023-01-05 22:33:51,8.0,TRANSFER
891,7,12,2023-08-22 04:30:16,,plant
892,23,22,2023-05-21 09:07:59,4.0,Transfer
893,3,28,2023-01-23 07:02:05,11.0,PLANT
894,7,27,2023-05-11 06:55:18,5.0,PLANT
895,20,10,2023-07-25 10:50:08,,Transfer
896,26,18,2023-04-09 10:06:25,12.0,plant
897,16,24,2023-09-21 11:02:32,9.0,Plant
898,26,3,2023-06-22 16:02:23,8.0,TRANSFER
899,2,4,2023-08-21 07:29:40,16.0,PLANT
900,1,30,2023-08-26 13:57:05,19.0,PLANT
901,8,21,2023-06-22 02:35:27,14.0,TRANSFER
902,5,22,2023-11-13 06:05:56,2.0,TRANSFER
903,10,28,2023-09-18 23:23:28,7.0,TRANSFER
904,4,9,2023-02-04 11:08:25,11.0,plant
905,30,44,2023-07-25 08:24:29,13.0,Transfer
906,9,41,2023-08-28 16:57:47,15.0,Plant
907,14,41,2023-09-24 17:58:28,13.0,plant
908,29,16,2023-08-03 23:08:06,18.0,plant
909,21,37,2023-05-20 08:05:27,2.0,TRANSFER
910,10,5,2023-11-09 15:38:18,,Transfer
911,18,14,2023-06-30 22:14:58,10.0,PLANT
912,25,14,2023-07-22 06:38:55,5.0,TRANSFER
913,26,47,2023-02-16 22:59:27,,Plant
914,23,16,2023-04-08 12:25:55,15.0,plant
915,9,39,2023-12-04 23:56:11,1.0,Transfer
916,5,43,2023-03-10 02:14:53,14.0,Plant
917,23,4,2023-07-05 04:00:10,16.0,TRANSFER
918,8,37,2023-03-10 21:08:01,3.0,plant
919,12,14,2023-05-19 23:30:24,6.0,Plant
920,20,41,2023-05-03 02:31:37,19.0,TRANSFER
921,24,23,2023-07-30 22:14:47,8.0,PLANT
922,23,9,2023-03-02 23:53:26,1.0,TRANSFER
923,19,24,2023-03-04 03:12:10,11.0,TRANSFER
924,14,11,2023-10-16 12:25:18,1.0,Plant
925,11,28,2023-12-03 00:10:47,10.0,TRANSFER
926,11,19,2023-02-28 12:07:00,6.0,plant
927,24,19,2023-08-05 17:49:24,15.0,TRANSFER
928,4,12,2023-03-07 12:27:12,7.0,PLANT
929,18,47,2023-02-06 18:31:36,10.0,Plant
930,9,34,2023-03-14 16:58:21,1.0,Plant
931,8,12,2023-12-07 10:05:46,7.0,Plant
932,4,3,2023-04-15 23:34:26,11.0,plant
933,19,30,2023-09-10 07:40:32,19.0,plant
934,19,47,2023-05-10 07:21:48,17.0,TRANSFER
935,22,46,2023-09-04 11:05:23,18.0,TRANSFER
936,2,35,2023-11-07 11:42:19,1.0,TRANSFER
937,11,15,2023-07-29 13:08:03,10.0,PLANT
938,3,43,2023-01-25 21:06:04,10.0,Transfer
939,1,22,2023-09-14 10:12:39,14.0,plant
940,10,9,2023-10-18 16:51:21,6.0,PLANT
941,21,28,2023-09-21 00:34:49,19.0,Transfer
942,13,29,2023-05-28 00:51:48,11.0,Transfer
943,3,39,2023-10-04 23:02:38,,Transfer
944,27,39,2023-05-09 13:11:05,4.0,PLANT
945,7,39,2023-08-09 15:07:07,6.0,Plant
946,25,17,2023-11-29 08:00:36,12.0,TRANSFER
947,5,4,2023-05-09 02:19:44,8.0,Transfer
948,2,4,2023-04-07 23:09:00,2.0,PLANT
949,18,7,2023-02-05 21:31:38,3.0,plant
950,28,2,2023-07-13 23:46:11,10.0,Transfer
951,14,37,2023-10-14 20:25:27,18.0,plant
952,20,10,2023-06-28 06:10:47,15.0,Plant
953,26,18,2023-11-11 02:59:41,11.0,Plant
954,28,28,2023-03-09 01:10:11,3.0,PLANT
955,30,46,2023-08-14 13:16:47,5.0,Transfer
956,30,35,2023-01-14 22:44:18,,Plant
957,25,35,2023-06-05 23:38:59,16.0,Plant
958,27,30,2023-07-28 23:06:29,12.0,Transfer
959,2,21,2023-05-24 08:57:06,2.0,PLANT
960,5,25,2023-04-30 07:38:37,18.0,Plant
961,13,13,2023-03-16 07:15:38,10.0,Transfer
962,7,7,2023-07-03 15:25:35,18.0,Transfer
963,10,6,2023-01-05 23:13:15,10.0,PLANT
964,28,20,2023-02-25 09:31:24,6.0,TRANSFER
965,20,45,2023-02-05 11:41:38,5.0,TRANSFER
966,7,5,2023-04-02 16:45:28,14.0,TRANSFER
967,23,38,2023-04-10 00:43:59,7.0,plant
968,18,44,2023-05-02 01:05:35,6.0,Transfer
969,18,40,2023-02-28 03:29:54,15.0,TRANSFER
970,2,25,2023-10-20 03:22:08,2.0,Plant
971,25,18,2023-03-15 07:35:43,10.0,TRANSFER
972,16,24,2023-07-30 15:34:52,17.0,TRANSFER
973,13,15,2023-12-29 22:55:22,14.0,Plant
974,17,8,2023-12-24 02:13:50,,PLANT
975,6,13,2023-11-14 10:00:18,,TRANSFER
976,23,39,2023-03-28 07:07:38,9.0,PLANT
977,9,48,2023-08-07 00:48:23,6.0,Transfer
978,3,25,2023-02-27 03:16:15,13.0,plant
979,25,23,2023-06-24 06:13:50,2.0,TRANSFER
980,7,5,2023-09-17 06:07:04,13.0,Transfer
981,30,22,2023-12-18 06:06:36,16.0,PLANT
982,5,47,2023-04-19 10:05:23,15.0,Transfer
983,28,22,2023-09-04 17:07:17,1.0,Plant
984,21,25,2023-06-15 20:18:37,16.0,Plant
985,7,47,2023-06-05 14:12:41,16.0,Transfer
986,10,1,2023-05-26 04:14:31,,TRANSFER
987,22,4,2023-07-28 10:05:58,2.0,PLANT
988,24,32,2023-03-30 09:30:47,18.0,TRANSFER
989,10,26,2023-01-24 04:04:10,14.0,TRANSFER
990,10,36,2023-04-17 04:56:42,9.0,Transfer
991,25,15,2023-02-14 10:31:30,19.0,plant
992,6,35,2023-03-01 09:01:55,5.0,Plant
993,19,38,2023-04-29 08:23:24,10.0,Plant
994,28,27,2023-10-06 21:53:36,14.0,PLANT
995,25,14,2023-09-04 09:53:23,2.0,TRANSFER
996,18,34,2023-12-26 14:32:36,5.0,Transfer
997,21,25,2023-01-28 01:51:29,8.0,plant
998,15,27,2023-03-11 04:29:01,,plant
999,26,21,2023-12-11 19:27:08,7.0,Transfer
1000,13,48,2023-03-31 05:25:16,1.0,plant
1001,20,35,2023-11-16 06:29:04,6.0,PLANT
1002,2,6,2023-07-07 05:05:48,6.0,plant
1003,30,35,2023-10-16 20:50:31,7.0,Plant
1004,22,26,2023-10-08 08:18:37,2.0,TRANSFER
1005,28,15,2023-03-19 21:42:22,,plant
1006,10,5,2023-01-19 14:00:07,19.0,plant
1007,23,26,2023-10-15 14:18:50,18.0,plant
