movement_id,dealership_id,model_id,movement_date,movement_type,quantity_change
536,19,41,2023-11-06 06:04:12,SALE,-3
537,30,7,2023-02-25 07:06:59,sold,2
538,5,48,2023-03-14 04:06:54,Damage,4
539,10,36,2023-05-23 08:39:00,sold,-8
540,15,40,2023-11-22 00:40:09,sold,2
541,8,42,2023-05-10 04:35:49,Sale,1
542,19,45,2023-02-07 19:18:21,Sale,-6
543,8,22,2023-02-20 15:44:35,TRANSFER,5
544,15,12,2023-08-01 13:23:49,TRANSFER,3
545,19,29,2023-07-06 21:30:11,Sale,1
546,4,22,2023-12-06 03:29:24,Sale,1
547,3,50,2023-12-04 11:00:15,Transfer,1
548,5,35,2023-04-14 21:36:19,Damage,2
549,12,26,2023-12-07 19:09:28,sold,-9
550,16,9,2023-05-22 11:51:10,SALE,-3
551,8,8,2023-11-02 05:33:36,SALE,3
552,21,40,2023-03-06 03:56:20,sold,4
553,23,1,2023-05-15 13:49:24,Damage,3
554,29,28,2023-03-17 17:58:56,Transfer,-6
555,20,20,2023-08-04 21:19:25,sold,-8
556,28,46,2023-09-12 16:16:51,Sale,-9
557,26,27,2023-04-07 11:26:09,Damage,-2
558,18,15,2023-06-16 17:06:57,Transfer,6
559,22,2,2023-03-06 12:24:30,Transfer,1
560,12,14,2023-12-07 03:58:57,SALE,3
561,5,45,2023-09-11 21:13:15,TRANSFER,8
562,8,48,2023-04-18 22:59:21,Sale,4
563,8,41,2023-10-08 19:29:52,TRANSFER,4
564,1,11,2023-03-12 20:31:55,Damage,3
565,27,2,2023-05-21 20:24:40,Sale,-6
566,30,6,2023-04-23 20:46:13,Transfer,-6
567,28,27,2023-06-11 10:29:42,Sale,4
568,8,8,2023-08-06 18:57:57,Damage,5
569,19,6,2023-02-17 18:47:15,Sale,3
570,18,40,2023-02-07 13:07:53,Transfer,7
571,27,46,2023-07-29 00:13:37,Transfer,3
572,26,18,2023-04-01 01:49:56,SALE,7
573,20,28,2023-09-05 01:28:18,Damage,-6
574,10,22,2023-04-07 09:33:34,sold,4
575,8,7,2023-01-19 15:42:08,TRANSFER,7
576,13,50,2023-08-26 06:32:01,Transfer,-10
577,5,16,2023-10-27 19:35:07,Damage,5
578,29,42,2023-01-11 16:09:10,TRANSFER,-5
579,11,40,2023-02-21 22:36:46,Sale,-4
580,23,43,2023-09-22 02:55:18,Damage,8
581,8,9,2023-05-27 20:08:24,Damage,3
582,19,35,2023-02-17 10:38:33,Damage,3
583,23,4,2023-05-14 06:13:37,TRANSFER,-3
584,23,47,2023-03-02 03:34:09,Sale,3
585,25,13,2023-02-27 15:42:17,TRANSFER,2
586,19,11,2023-01-31 00:05:35,Transfer,7
587,22,38,2023-05-26 03:00:12,Transfer,8
588,23,46,2023-01-29 15:09:33,TRANSFER,8
589,30,15,2023-12-13 13:12:05,TRANSFER,4
590,9,45,2023-06-03 02:19:22,Damage,-3
591,16,35,2023-12-06 18:47:13,sold,5
592,12,26,2023-12-25 16:19:03,Sale,-10
593,4,48,2023-05-01 22:44:24,SALE,-4
594,4,40,2023-02-11 20:18:13,TRANSFER,-4
595,12,5,2023-10-14 16:21:24,SALE,-8
596,27,5,2023-08-16 02:22:01,sold,-7
597,14,19,2023-07-25 19:04:54,Sale,-4
598,16,35,2023-06-03 16:04:28,SALE,9
599,21,12,2023-01-27 02:48:40,Transfer,-7
600,29,34,2023-12-29 20:29:19,sold,-2
601,26,38,2023-06-16 09:17:03,Damage,2
602,12,24,2023-11-10 21:32:00,Damage,2
603,21,44,2023-02-04 13:10:55,Damage,8
604,15,15,2023-06-19 17:55:43,TRANSFER,-5
605,1,42,2023-09-04 07:05:26,sold,-5
606,28,24,2023-01-20 16:04:27,Damage,1
607,8,32,2023-01-27 15:05:22,sold,7
608,24,38,2023-02-10 15:59:58,Damage,2
609,25,44,2023-01-24 08:26:03,sold,-4
610,3,14,2023-03-30 02:46:20,Damage,-9
611,12,31,2023-12-17 22:30:29,SALE,-2
612,28,38,2023-03-04 16:38:27,TRANSFER,-5
613,6,5,2023-01-27 14:55:59,sold,-2
614,29,36,2023-03-09 00:25:24,Damage,3
615,27,50,2023-11-30 11:39:51,Sale,-4
616,26,30,2023-10-18 11:48:44,sold,-6
617,9,14,2023-04-17 01:10:50,Damage,-8
618,20,34,2023-01-06 01:41:16,sold,-6
619,25,1,2023-01-16 18:40:59,TRANSFER,4
620,22,42,2023-01-21 07:22:37,TRANSFER,-8
621,20,1,2023-12-08 06:58:03,Transfer,5
622,6,42,2023-01-25 14:18:25,SALE,-5
623,15,37,2023-12-19 12:21:19,SALE,1
624,22,27,2023-05-04 10:25:49,Damage,3
625,4,11,2023-03-29 22:59:58,sold,3
626,26,39,2023-11-02 22:24:46,Sale,9
627,5,12,2023-03-18 09:14:42,TRANSFER,2
628,17,7,2023-01-19 11:18:08,TRANSFER,3
629,9,21,2023-08-13 02:48:40,TRANSFER,-4
630,11,41,2023-04-25 01:37:29,SALE,1
631,27,37,2023-10-12 08:34:19,Transfer,6
632,7,33,2023-02-05 02:52:47,SALE,3
633,21,30,2023-07-07 07:32:26,SALE,4
634,21,31,2023-09-01 22:55:07,TRANSFER,5
635,6,14,2023-10-10 22:44:08,SALE,-9
636,11,31,2023-07-16 19:13:22,TRANSFER,5
637,14,35,2023-04-17 04:47:11,Transfer,-4
638,24,30,2023-09-19 01:35:59,SALE,2
639,11,5,2023-09-15 13:31:09,Sale,4
640,19,1,2023-06-30 11:32:11,Damage,7
641,13,24,2023-07-02 00:10:44,SALE,5
642,8,25,2023-02-26 18:23:59,Damage,6
643,19,31,2023-05-09 10:08:36,sold,5
644,26,10,2023-12-05 17:55:00,Damage,-9
645,14,17,2023-10-09 11:35:36,SALE,8
646,5,34,2023-04-22 01:00:14,sold,3
647,11,28,2023-06-29 14:23:56,Transfer,-4
648,21,23,2023-08-24 09:16:44,Transfer,-3
649,2,49,2023-03-09 11:53:37,SALE,-5
650,15,19,2023-06-16 02:43:27,SALE,6
651,16,28,2023-06-03 18:30:45,sold,-5
652,1,39,2023-05-01 05:12:55,Damage,-7
653,3,20,2023-03-25 07:02:01,SALE,-7
654,10,13,2023-02-06 10:00:09,Damage,-8
655,4,46,2023-07-06 23:50:39,Transfer,-7
656,23,12,2023-03-02 21:01:07,Damage,-7
657,23,45,2023-08-09 01:35:08,sold,6
658,29,15,2023-06-26 07:45:49,Transfer,-3
659,16,4,2023-07-15 21:46:38,Damage,-2
660,9,33,2023-09-12 03:16:32,Sale,5
661,4,36,2023-09-13 00:04:04,Transfer,-4
662,19,28,2023-09-20 16:02:28,Sale,3
663,28,44,2023-02-27 22:13:39,Transfer,8
664,19,21,2023-02-09 08:34:57,Damage,6
665,10,6,2023-08-26 06:23:18,sold,-9
666,10,3,2023-12-02 11:39:59,Transfer,-4
667,14,28,2023-01-09 19:52:28,SALE,-3
668,1,38,2023-08-04 00:09:58,Sale,8
669,16,48,2023-02-13 13:27:30,Transfer,2
670,22,12,2023-01-01 10:38:49,Damage,1
671,20,31,2023-02-16 06:06:38,Damage,1
672,5,45,2023-05-19 15:42:54,SALE,-9
673,14,41,2023-07-28 02:16:21,Sale,-6
674,18,23,2023-03-04 00:42:02,Damage,5
675,8,4,2023-03-20 09:26:08,TRANSFER,-10
676,10,37,2023-11-22 09:03:52,TRANSFER,9
677,3,22,2023-10-14 21:52:26,SALE,6
678,30,43,2023-12-09 04:56:57,SALE,-10
679,23,5,2023-07-22 15:16:43,Sale,3
680,25,12,2023-10-22 20:04:48,sold,-8
681,25,37,2023-02-28 22:59:05,Transfer,4
682,8,14,2023-03-26 07:16:52,Transfer,4
683,15,30,2023-02-27 08:09:54,Sale,4
684,14,23,2023-09-21 00:10:48,sold,-7
685,3,34,2023-05-16 13:11:35,TRANSFER,-7
686,15,37,2023-03-31 00:07:47,sold,-2
687,21,22,2023-07-26 10:07:23,Sale,-7
688,26,47,2023-01-01 13:13:59,Damage,6
689,1,3,2023-02-03 09:54:28,sold,3
690,7,20,2023-02-14 11:06:20,Transfer,5
691,27,28,2023-08-15 00:15:55,Transfer,-8
692,14,46,2023-12-04 00:02:17,TRANSFER,-2
693,4,18,2023-08-23 20:47:51,TRANSFER,-3
694,14,7,2023-07-09 04:31:07,Sale,-9
695,9,34,2023-11-19 19:47:06,sold,-6
696,10,46,2023-03-19 15:20:49,TRANSFER,3
697,24,43,2023-06-08 01:40:14,Sale,-2
698,10,12,2023-06-27 13:11:50,Sale,-9
699,7,34,2023-05-01 01:19:56,Transfer,6
700,15,46,2023-06-10 23:17:57,sold,-5
701,26,21,2023-06-09 07:16:47,SALE,6
702,28,37,2023-07-11 14:51:19,Sale,7
703,4,38,2023-10-13 01:41:49,Sale,1
704,18,34,2023-08-24 23:35:18,Transfer,2
705,16,46,2023-05-09 18:14:12,TRANSFER,-3
706,19,15,2023-06-02 19:34:12,SALE,2
707,8,30,2023-12-14 00:17:14,TRANSFER,-2
708,16,9,2023-08-14 23:29:16,TRANSFER,-3
709,6,18,2023-11-11 13:20:57,Transfer,5
710,19,17,2023-12-14 13:49:48,Damage,1
711,10,20,2023-10-05 10:55:34,sold,-10
712,27,2,2023-07-20 20:13:18,Damage,9
713,13,36,2023-07-06 00:51:27,SALE,-4
714,16,48,2023-06-30 12:25:01,sold,9
715,2,2,2023-08-29 13:13:48,TRANSFER,-10
716,8,32,2023-09-27 15:08:39,TRANSFER,7
717,9,45,2023-05-04 08:10:03,sold,1
718,7,25,2023-10-09 13:04:51,Sale,-10
719,5,46,2023-08-07 03:13:38,Damage,-10
720,30,20,2023-04-10 14:25:53,Damage,6
721,8,1,2023-06-05 12:06:13,Transfer,3
722,29,24,2023-06-08 03:58:46,Transfer,-9
723,3,24,2023-09-21 03:01:15,TRANSFER,-5
724,13,32,2023-04-07 12:33:53,sold,-8
725,20,14,2023-12-29 22:03:08,Damage,-7
726,27,42,2023-10-09 15:35:46,Transfer,-7
727,19,10,2023-09-25 08:06:27,Damage,-4
728,12,30,2023-10-24 11:52:31,Sale,-4
729,29,8,2023-08-14 00:35:10,SALE,-4
730,19,33,2023-03-22 15:17:56,Damage,8
731,8,18,2023-03-15 12:29:23,Sale,3
732,19,30,2023-06-14 07:00:35,SALE,5
733,6,16,2023-03-17 18:17:49,Damage,8
734,7,20,2023-02-06 01:17:06,Sale,-7
735,17,35,2023-02-08 02:23:34,sold,1
736,15,46,2023-09-09 22:51:50,Transfer,-3
737,14,35,2023-03-05 00:11:06,TRANSFER,-2
738,15,9,2023-10-08 08:50:59,Damage,-3
739,27,9,2023-05-26 07:07:09,TRANSFER,-6
740,8,31,2023-11-28 07:48:28,sold,9
741,8,43,2023-12-10 16:29:20,Damage,-10
742,27,39,2023-03-10 09:08:12,SALE,-4
743,20,32,2023-03-26 12:43:41,TRANSFER,8
744,24,46,2023-05-15 02:33:05,Damage,-9
745,6,14,2023-11-29 23:07:15,Transfer,5
746,23,43,2023-11-18 18:24:35,Transfer,2
747,3,36,2023-10-25 08:08:55,sold,-3
748,16,7,2023-04-25 12:53:19,TRANSFER,2
749,3,32,2023-10-03 08:34:02,Transfer,3
750,13,27,2023-06-19 12:15:29,Transfer,-9
751,27,8,2023-12-25 10:54:24,Transfer,9
752,26,16,2023-06-25 07:49:44,TRANSFER,-10
753,15,21,2023-10-12 23:25:09,Damage,9
754,10,8,2023-07-15 08:40:42,Sale,6
755,9,46,2023-09-02 12:55:28,sold,-2
756,26,46,2023-04-18 01:53:41,sold,-10
757,15,13,2023-06-07 23:18:51,sold,-8
758,26,2,2023-09-18 14:32:47,SALE,-2
759,12,4,2023-09-08 23:21:44,SALE,4
760,28,4,2023-07-06 11:23:00,Damage,9
761,25,42,2023-09-30 13:45:49,Damage,-7
762,28,31,2023-06-09 21:55:44,Damage,-6
763,19,36,2023-06-20 22:41:24,sold,7
764,9,17,2023-10-23 01:43:05,Sale,-7
765,3,6,2023-07-02 17:12:52,Sale,6
766,13,43,2023-12-25 17:22:09,Damage,-2
767,4,3,2023-03-04 00:53:38,sold,7
768,3,2,2023-05-31 15:47:31,SALE,9
769,5,13,2023-02-22 09:31:46,sold,5
770,28,24,2023-01-25 10:59:46,Sale,4
771,20,23,2023-08-16 11:43:14,Sale,1
772,9,23,2023-11-21 00:57:50,sold,9
773,18,39,2023-06-04 13:20:17,Sale,-9
774,10,34,2023-09-14 07:56:05,Sale,-8
775,24,29,2023-09-28 13:31:36,Damage,6
776,19,33,2023-01-27 15:21:00,Sale,4
777,15,50,2023-08-22 02:32:26,SALE,-9
778,25,26,2023-01-17 03:04:26,Transfer,-5
779,18,17,2023-04-17 21:28:48,Sale,-10
780,7,12,2023-08-08 00:27:54,TRANSFER,4
781,22,38,2023-02-15 21:20:01,TRANSFER,-5
782,24,24,2023-01-05 15:28:09,Transfer,9
783,3,6,2023-05-25 16:31:42,SALE,-2
784,22,23,2023-09-26 14:08:21,sold,-4
785,27,10,2023-04-06 21:26:40,Sale,-3
786,2,2,2023-08-06 08:27:05,Sale,3
787,29,40,2023-11-06 15:45:50,TRANSFER,-10
788,11,37,2023-11-29 01:54:53,sold,-5
789,26,23,2023-12-29 04:13:42,Damage,4
790,29,4,2023-02-15 16:43:46,Damage,-7
791,15,36,2023-12-13 03:40:21,Sale,8
792,26,32,2023-08-17 05:33:38,sold,3
793,7,47,2023-04-26 15:00:11,TRANSFER,2
794,19,13,2023-09-10 09:27:49,sold,4
795,5,37,2023-03-14 07:44:19,Transfer,-3
796,19,15,2023-02-03 00:25:12,Damage,-6
797,10,21,2023-06-25 23:50:58,SALE,7
798,15,39,2023-07-05 00:36:15,Transfer,-3
799,1,14,2023-03-07 19:49:14,SALE,3
800,17,44,2023-08-03 11:04:46,Damage,6
801,10,6,2023-08-27 22:57:56,Damage,-7
802,4,23,2023-03-27 22:19:17,TRANSFER,-5
803,21,39,2023-11-01 10:23:05,Damage,-6
804,17,34,2023-03-28 07:24:16,SALE,7
805,10,45,2023-10-15 03:43:18,TRANSFER,6
806,12,19,2023-04-29 19:05:28,SALE,-2
807,11,31,2023-12-20 20:09:41,Sale,-5
808,3,31,2023-01-14 16:17:34,Transfer,-8
809,19,19,2023-09-13 22:35:05,Damage,-6
810,18,15,2023-08-07 09:34:04,TRANSFER,-8
811,22,32,2023-11-26 07:30:43,Transfer,-4
812,30,22,2023-10-15 09:07:40,sold,-8
813,29,49,2023-10-20 14:33:58,sold,-7
814,18,46,2023-12-10 09:28:43,Sale,6
815,4,25,2023-09-11 20:40:03,Transfer,2
816,5,5,2023-10-29 21:57:00,TRANSFER,-8
817,3,22,2023-10-26 09:10:48,Transfer,5
818,1,33,2023-01-09 23:08:31,Sale,-4
819,17,14,2023-04-19 01:23:35,SALE,3
820,17,41,2023-01-01 00:03:38,Sale,7
821,22,18,2023-04-16 09:33:20,sold,7
822,20,30,2023-03-22 22:43:30,sold,-10
823,22,35,2023-12-17 13:08:16,Sale,-3
824,27,22,2023-12-12 16:13:16,SALE,-7
825,1,32,2023-09-04 03:39:08,TRANSFER,-2
826,21,19,2023-08-26 11:12:44,TRANSFER,7
827,1,45,2023-01-23 07:14:05,SALE,-4
828,4,27,2023-01-28 22:14:02,Transfer,8
829,9,33,2023-06-22 21:20:16,TRANSFER,2
830,6,5,2023-05-18 21:06:46,Transfer,1
831,28,10,2023-02-28 08:00:59,Transfer,8
832,12,43,2023-03-13 08:04:06,Sale,-6
833,13,7,2023-03-23 09:24:45,TRANSFER,5
834,20,11,2023-10-31 23:51:52,Transfer,1
835,26,16,2023-09-22 06:25:36,SALE,-7
836,23,49,2023-01-28 11:16:49,Damage,7
837,11,31,2023-03-29 19:55:20,Damage,3
838,12,50,2023-07-28 06:17:49,SALE,-10
839,10,18,2023-05-12 20:41:19,Transfer,2
840,16,28,2023-12-23 05:54:03,SALE,-5
841,26,42,2023-12-23 05:03:52,SALE,6
842,17,27,2023-11-16 12:35:37,TRANSFER,-2
843,13,4,2023-04-22 07:56:01,Damage,4
844,1,17,2023-04-09 11:25:07,SALE,4
845,21,2,2023-02-06 07:35:34,Transfer,-3
846,23,30,2023-09-08 10:35:28,Damage,4
847,9,50,2023-09-13 07:15:40,SALE,-2
848,25,11,2023-08-21 05:04:44,Damage,-2
849,26,33,2023-03-05 09:44:52,SALE,-3
850,8,31,2023-07-02 00:20:25,Damage,-7
851,27,48,2023-01-31 21:07:45,sold,-9
852,18,21,2023-03-15 04:53:52,Sale,-5
853,1,37,2023-08-25 15:48:21,sold,-6
854,3,28,2023-05-19 01:58:19,Transfer,-2
855,1,6,2023-05-21 02:39:16,sold,-2
856,1,45,2023-12-11 21:43:20,TRANSFER,4
857,24,43,2023-11-01 21:31:35,SALE,1
858,19,21,2023-04-03 22:14:18,Damage,-8
859,18,46,2023-04-14 02:21:43,Damage,-10
860,12,26,2023-02-01 11:47:39,Damage,-5
861,6,7,2023-04-17 03:42:49,Sale,1
862,17,41,2023-05-10 21:02:00,Damage,-8
863,12,9,2023-07-06 15:29:24,Damage,6
864,2,26,2023-03-29 23:14:49,SALE,1
865,4,49,2023-08-05 05:21:13,Damage,6
866,7,38,2023-03-01 23:22:30,TRANSFER,-4
867,2,7,2023-12-30 16:58:04,TRANSFER,-10
868,20,42,2023-05-25 04:10:55,SALE,-8
869,20,28,2023-07-14 07:34:07,Damage,-10
870,24,37,2023-08-29 05:21:22,TRANSFER,3
871,15,2,2023-04-12 03:41:41,TRANSFER,8
872,7,8,2023-02-02 00:04:47,TRANSFER,1
873,23,1,2023-10-30 17:12:43,Damage,-4
874,25,23,2023-06-08 14:54:15,Transfer,6
875,19,45,2023-01-25 09:13:13,SALE,-4
876,3,44,2023-03-31 02:21:52,sold,-7
877,26,36,2023-05-30 22:58:54,sold,7
878,9,42,2023-01-21 07:08:34,Transfer,-6
879,12,6,2023-02-23 05:59:06,Damage,6
880,18,15,2023-03-04 05:19:50,Transfer,-4
881,3,15,2023-03-27 20:01:45,Damage,-6
882,28,27,2023-05-12 23:02:13,TRANSFER,-2
883,9,19,2023-06-18 03:19:09,SALE,-3
884,26,2,2023-07-31 18:39:49,Damage,5
885,6,8,2023-05-05 03:12:12,Sale,-4
886,5,38,2023-10-25 10:16:21,sold,4
887,9,11,2023-01-05 01:04:28,Damage,-4
888,23,22,2023-04-09 18:05:53,Damage,1
889,14,40,2023-01-08 00:48:53,Damage,-6
890,2,21,2023-12-29 19:52:30,TRANSFER,4
891,28,39,2023-02-23 15:52:24,sold,-4
892,26,19,2023-08-26 15:09:51,SALE,-3
893,25,14,2023-04-12 23:35:03,TRANSFER,-5
894,27,50,2023-09-02 22:34:50,Damage,-7
895,22,8,2023-04-29 12:29:38,TRANSFER,5
896,30,6,2023-10-02 18:59:07,SALE,-8
897,3,46,2023-09-10 09:00:58,Transfer,-5
898,1,32,2023-09-21 02:56:30,Sale,1
899,4,23,2023-10-18 04:19:02,TRANSFER,-2
900,27,5,2023-11-21 11:00:18,sold,1
901,13,39,2023-10-17 19:25:41,sold,9
902,8,4,2023-11-19 21:25:37,SALE,1
903,21,11,2023-08-02 13:25:49,sold,2
904,21,2,2023-05-04 18:39:45,sold,8
905,18,14,2023-12-01 19:40:04,Damage,-9
906,20,8,2023-01-22 07:05:46,TRANSFER,1
907,4,7,2023-12-26 16:35:24,sold,6
908,27,17,2023-11-25 06:28:04,Damage,3
909,25,45,2023-01-12 07:05:48,SALE,8
910,7,37,2023-01-28 02:23:55,Damage,1
911,13,22,2023-07-03 21:11:43,SALE,2
912,30,35,2023-05-08 10:29:45,SALE,-5
913,23,11,2023-09-23 16:05:33,TRANSFER,-7
914,29,26,2023-07-27 15:19:31,SALE,1
915,25,46,2023-01-06 08:14:28,sold,-10
916,25,44,2023-04-15 05:25:45,Sale,-3
917,21,41,2023-11-22 04:41:09,TRANSFER,-10
918,1,14,2023-07-02 12:50:22,SALE,8
919,18,10,2023-01-11 03:35:48,TRANSFER,5
920,27,26,2023-09-20 18:11:07,Sale,4
921,14,25,2023-01-19 13:56:56,TRANSFER,-8
922,8,22,2023-08-04 02:22:04,Transfer,-5
923,22,37,2023-06-30 03:21:48,sold,-6
924,10,15,2023-09-10 03:40:21,Sale,1
925,8,50,2023-10-09 11:17:13,TRANSFER,-4
926,29,48,2023-02-04 17:25:37,SALE,-6
927,3,6,2023-10-18 17:47:27,sold,-4
928,3,19,2023-04-06 19:15:11,Transfer,6
929,6,28,2023-05-17 08:35:27,Damage,2
930,11,27,2023-08-17 20:32:52,Damage,-2
931,4,42,2023-10-04 21:42:07,TRANSFER,-3
932,20,35,2023-01-29 22:50:50,Transfer,6
933,16,48,2023-05-11 03:26:17,SALE,8
934,11,17,2023-07-25 05:06:48,SALE,-2
935,20,25,2023-04-02 06:40:00,Damage,8
936,2,4,2023-07-05 10:28:47,sold,5
937,23,9,2023-04-10 18:05:32,Transfer,-5
938,5,36,2023-08-10 21:34:49,Sale,-3
939,30,21,2023-06-12 16:47:47,Sale,1
940,5,37,2023-12-09 17:23:59,sold,-6
941,16,36,2023-03-26 00:19:18,TRANSFER,-8
942,14,4,2023-06-21 14:00:45,SALE,7
943,7,48,2023-11-16 14:47:45,Transfer,-3
944,21,44,2023-03-03 09:36:12,SALE,-8
945,1,6,2023-08-07 07:10:04,TRANSFER,-4
946,2,38,2023-12-14 20:15:31,Transfer,2
947,14,14,2023-07-29 23:04:29,Sale,-4
948,5,9,2023-05-29 04:52:32,sold,-7
949,13,35,2023-10-06 22:51:34,Transfer,-10
950,13,11,2023-01-21 06:22:28,Transfer,1
951,7,21,2023-06-19 02:21:36,SALE,2
952,29,39,2023-11-09 08:14:21,sold,-8
953,28,11,2023-07-13 11:32:32,SALE,-5
954,15,18,2023-08-09 17:57:29,sold,4
955,28,18,2023-02-21 01:07:27,Sale,9
956,10,23,2023-02-19 03:56:29,Damage,7
957,2,25,2023-09-12 09:31:13,TRANSFER,4
958,24,28,2023-09-23 21:24:30,Transfer,-2
959,29,47,2023-02-03 20:40:38,sold,-10
960,29,19,2023-01-01 01:53:38,Damage,4
961,21,27,2023-12-24 03:43:13,Damage,-9
962,25,16,2023-05-12 14:08:14,TRANSFER,-5
963,22,7,2023-01-30 12:27:37,sold,-7
964,19,42,2023-11-22 18:30:02,TRANSFER,6
965,30,11,2023-05-15 16:15:19,sold,8
966,28,5,2023-09-21 14:20:22,Transfer,-2
967,13,28,2023-01-11 13:44:26,Transfer,-6
968,30,6,2023-04-06 10:02:48,TRANSFER,-7
969,6,21,2023-11-11 23:35:36,Sale,1
970,25,40,2023-12-12 09:51:28,Damage,4
971,1,41,2023-03-21 08:17:37,Damage,1
972,1,32,2023-08-13 08:23:50,Sale,-9
973,24,12,2023-08-10 18:49:27,Sale,5
974,12,38,2023-08-25 01:55:56,Transfer,-3
975,14,11,2023-09-15 14:19:33,sold,-4
976,23,34,2023-07-14 02:05:19,Transfer,-5
977,27,34,2023-10-18 10:25:24,sold,5
978,29,20,2023-11-02 03:25:51,TRANSFER,-2
979,29,35,2023-08-30 12:45:09,TRANSFER,3
980,11,39,2023-06-14 00:32:01,TRANSFER,6
981,28,28,2023-11-24 02:59:55,Sale,-8
982,1,44,2023-09-14 19:36:57,Damage,5
983,24,36,2023-03-29 06:18:59,TRANSFER,-10
984,5,19,2023-07-24 06:26:48,TRANSFER,-7
985,25,50,2023-07-14 03:32:58,SALE,4
986,3,4,2023-07-10 04:23:03,SALE,8
987,13,15,2023-03-27 13:25:13,SALE,4
988,5,37,2023-02-25 05:51:31,SALE,9
989,13,36,2023-10-16 02:41:24,SALE,1
990,23,26,2023-10-17 13:25:34,TRANSFER,-3
991,10,9,2023-07-18 10:33:29,TRANSFER,-9
992,27,48,2023-06-30 22:56:22,SALE,-5
993,24,49,2023-07-29 00:45:56,SALE,-8
994,3,41,2023-12-16 10:59:07,Sale,7
995,1,14,2023-07-20 15:05:05,TRANSFER,-8
996,28,47,2023-11-25 20:56:55,TRANSFER,-6
997,29,24,2023-09-08 18:23:21,SALE,6
998,13,45,2023-04-08 09:26:31,Transfer,6
999,22,3,2023-10-26 07:28:07,SALE,5
1000,5,9,2023-07-20 11:20:09,Transfer,-8
1001,11,34,2023-03-17 06:32:23,SALE,-10
1002,21,23,2023-06-11 17:56:21,SALE,2
1003,27,50,2023-10-19 02:41:29,Sale,-3
1004,12,25,2023-09-14 11:18:02,Damage,-5
1005,28,18,2023-02-10 05:46:09,SALE,-8
1006,11,30,2023-02-02 22:56:51,TRANSFER,7
1007,15,17,2023-03-14 01:58:03,sold,-10
1008,29,9,2023-09-19 08:05:46,Damage,2
1009,6,4,2023-10-20 18:24:14,TRANSFER,6
1010,30,11,2023-02-09 13:00:01,Damage,-4
1011,3,29,2023-06-04 12:03:11,SALE,9
1012,16,31,2023-04-05 17:07:13,Transfer,-3
1013,13,38,2023-10-29 09:06:32,Transfer,2
1014,16,21,2023-12-28 14:43:59,Transfer,-8
1015,5,47,2023-06-01 09:46:48,Damage,9
1016,15,4,2023-05-02 04:03:27,Sale,1
1017,26,36,2023-08-23 11:34:28,Transfer,2
1018,27,4,2023-10-12 12:32:50,TRANSFER,1
1019,16,36,2023-01-22 19:18:48,Damage,7
1020,1,25,2023-01-16 16:17:47,TRANSFER,2
1021,8,47,2023-12-13 19:36:54,SALE,-9
1022,25,28,2023-06-21 10:18:43,Damage,-8
1023,20,36,2023-09-13 06:02:06,Damage,-6
1024,5,22,2023-02-19 17:28:11,Damage,-2
1025,7,47,2023-05-28 03:17:38,TRANSFER,9
1026,29,46,2023-09-24 17:54:15,sold,9
1027,10,15,2023-03-04 01:48:21,Transfer,9
1028,16,21,2023-06-07 22:02:22,Damage,9
1029,5,11,2023-06-14 14:03:15,TRANSFER,-2
1030,20,21,2023-11-27 10:36:24,Damage,-6
1031,24,41,2023-04-26 12:41:52,Transfer,-2
1032,27,12,2023-04-02 03:24:44,TRANSFER,-7
1033,11,50,2023-09-12 18:07:00,sold,-9
1034,28,14,2023-05-29 08:45:06,Transfer,-2
1035,22,3,2023-09-01 18:35:54,TRANSFER,7
1036,18,20,2023-12-08 10:44:17,TRANSFER,4
1037,27,38,2023-07-06 05:28:36,sold,2
1038,20,35,2023-07-12 01:16:18,sold,5
1039,13,24,2023-12-23 13:51:50,Damage,6
1040,19,25,2023-01-17 11:27:59,Transfer,7
1041,12,2,2023-06-30 04:41:34,TRANSFER,-2
1042,18,11,2023-05-23 18:25:20,sold,8
1043,15,12,2023-01-16 01:46:12,SALE,-5
1044,6,16,2023-10-04 04:44:44,SALE,-10
1045,27,23,2023-03-11 18:32:46,Damage,-7
1046,10,45,2023-10-04 13:49:10,SALE,1
1047,17,16,2023-02-04 10:47:17,SALE,-2
1048,10,34,2023-05-21 11:53:14,Damage,-10
1049,4,30,2023-04-29 07:02:22,TRANSFER,-10
1050,8,9,2023-04-13 12:02:25,sold,1
1051,5,23,2023-10-29 13:18:28,Damage,2
1052,19,4,2023-09-15 11:19:30,sold,-6
1053,18,43,2023-01-24 09:25:53,SALE,9
1054,16,28,2023-01-21 21:49:11,SALE,-2
1055,27,42,2023-01-26 20:13:46,SALE,-9
1056,27,7,2023-01-17 06:18:41,TRANSFER,-7
1057,22,25,2023-10-16 14:21:07,Damage,-4
1058,28,37,2023-12-23 15:56:55,SALE,-8
1059,4,48,2023-06-14 04:00:44,Sale,2
1060,7,7,2023-07-29 19:05:31,Transfer,-8
1061,8,49,2023-02-12 04:01:31,SALE,-9
1062,15,21,2023-09-10 10:21:45,Damage,-5
1063,9,43,2023-12-10 23:20:40,sold,7
1064,29,40,2023-03-14 20:37:49,Transfer,2
1065,7,34,2023-04-05 06:24:59,Transfer,4
1066,9,40,2023-03-04 17:19:49,Transfer,-5
1067,20,48,2023-12-12 01:16:04,sold,3
1068,1,37,2023-11-05 23:35:15,Sale,8
